name,steamid,team_name,kills,assists,deaths,headshots,hs_%,k/d,kast,avg_damages_per_round,avg_kills_per_round,avg_death_per_round,utility_damage_per_round,health_damage,armor_damage,utility_damage,first_kill,first_death,trade_kill,trade_death,1k,2k,3k,4k,5k,match_checksum,tournament
FL4MUS,76561198014259134,GamerLegion,14,5,17,10,71,0.823529,54.545456,77.727272,0.636364,0.772727,0.681818,1710,154,15,1,4,2,1,5,3,1,0,0,4f38eb5b1d370d88,Perfect World Shanghai Major 2024
iM,76561198050250233,Natus Vincere,18,5,11,6,33,1.636364,77.272728,80.318184,0.818182,0.5,3.363636,1767,225,74,1,2,5,3,7,4,1,0,0,4f38eb5b1d370d88,Perfect World Shanghai Major 2024
sl3nd,76561198098071693,GamerLegion,18,0,15,9,50,1.2,63.636364,83.454544,0.818182,0.681818,8.636364,1836,334,190,2,2,3,0,4,4,2,0,0,4f38eb5b1d370d88,Perfect World Shanghai Major 2024
Aleksib,76561198013243326,Natus Vincere,15,3,14,6,40,1.071429,68.181816,69.454544,0.681818,0.636364,4.090909,1528,262,90,1,2,3,3,3,3,2,0,0,4f38eb5b1d370d88,Perfect World Shanghai Major 2024
Tauson,76561198316706174,GamerLegion,12,0,15,6,50,0.8,63.636364,53.909092,0.545455,0.681818,3.545455,1186,142,78,0,1,2,1,8,2,0,0,0,4f38eb5b1d370d88,Perfect World Shanghai Major 2024
b1t,76561198246607476,Natus Vincere,19,6,14,13,68,1.357143,86.36364,85.409088,0.863636,0.636364,0.5,1879,299,11,4,1,3,5,7,6,0,0,0,4f38eb5b1d370d88,Perfect World Shanghai Major 2024
volt,76561198155754447,GamerLegion,8,4,15,6,75,0.533333,54.545456,45.227272,0.363636,0.681818,0.181818,995,69,4,1,4,0,3,6,1,0,0,0,4f38eb5b1d370d88,Perfect World Shanghai Major 2024
jL,76561198176878303,Natus Vincere,9,7,17,6,66,0.529412,63.636364,57.954544,0.409091,0.772727,3.863636,1275,183,85,3,4,1,4,7,1,0,0,0,4f38eb5b1d370d88,Perfect World Shanghai Major 2024
w0nderful,76561199063068840,Natus Vincere,16,6,9,3,18,1.777778,81.818184,78.590912,0.727273,0.409091,4.909091,1729,197,108,4,0,2,2,9,2,1,0,0,4f38eb5b1d370d88,Perfect World Shanghai Major 2024
ztr,76561199009468655,GamerLegion,13,2,15,11,84,0.866667,72.727272,71.86364,0.590909,0.681818,5.272727,1581,230,116,5,2,0,3,5,4,0,0,0,4f38eb5b1d370d88,Perfect World Shanghai Major 2024
Aleksib,76561198013243326,Natus Vincere,7,5,16,3,42,0.4375,73.91304,40.565216,0.304348,0.695652,2.826087,933,152,65,1,2,1,5,3,2,0,0,0,c15cf089fc3e505a,Perfect World Shanghai Major 2024
 NAF-FLY,76561198001151695,Team Liquid,23,4,14,10,43,1.642857,82.608696,100.695656,1.0,0.608696,7.304348,2316,416,168,3,2,2,2,8,6,1,0,0,c15cf089fc3e505a,Perfect World Shanghai Major 2024
Twistzz,76561198016255205,Team Liquid,18,3,15,10,55,1.2,73.91304,85.739128,0.782609,0.652174,0.217391,1972,276,5,0,0,5,3,3,4,1,1,0,c15cf089fc3e505a,Perfect World Shanghai Major 2024
b1t,76561198246607476,Natus Vincere,19,3,15,9,47,1.266667,82.608696,87.91304,0.826087,0.652174,2.695652,2022,296,62,4,5,3,7,8,4,1,0,0,c15cf089fc3e505a,Perfect World Shanghai Major 2024
YEKINDAR,76561198134401925,Team Liquid,12,4,20,9,75,0.6,69.565216,67.652176,0.521739,0.869565,0.130435,1556,290,3,5,4,0,4,8,2,0,0,0,c15cf089fc3e505a,Perfect World Shanghai Major 2024
jL,76561198176878303,Natus Vincere,9,7,14,2,22,0.642857,82.608696,51.391304,0.391304,0.608696,1.347826,1182,153,31,1,2,2,5,4,1,1,0,0,c15cf089fc3e505a,Perfect World Shanghai Major 2024
jks,76561197977105184,Team Liquid,9,2,15,7,77,0.6,60.869564,49.130436,0.391304,0.652174,0.695652,1130,158,16,1,4,3,4,5,2,0,0,0,c15cf089fc3e505a,Perfect World Shanghai Major 2024
ultimate,76561198283989223,Team Liquid,12,3,9,5,41,1.333333,78.260872,48.739132,0.521739,0.391304,0.0,1121,46,0,2,2,2,0,6,1,0,1,0,c15cf089fc3e505a,Perfect World Shanghai Major 2024
w0nderful,76561199063068840,Natus Vincere,24,6,13,12,50,1.846154,95.652176,111.304344,1.043478,0.565217,0.565217,2560,289,13,6,2,6,3,9,2,1,2,0,c15cf089fc3e505a,Perfect World Shanghai Major 2024
iM,76561198050250233,Natus Vincere,14,4,16,9,64,0.875,60.869564,75.391304,0.608696,0.695652,0.0,1734,258,0,0,0,6,1,7,2,1,0,0,c15cf089fc3e505a,Perfect World Shanghai Major 2024
Aleksib,76561198013243326,Natus Vincere,18,5,15,11,61,1.2,75.0,93.791664,0.75,0.625,11.125,2251,357,267,3,0,2,2,3,3,3,0,0,993a3866aec86821,Perfect World Shanghai Major 2024
jL,76561198176878303,Natus Vincere,7,7,14,2,28,0.5,70.833328,60.083332,0.291667,0.583333,13.875,1442,334,333,2,6,1,2,7,0,0,0,0,993a3866aec86821,Perfect World Shanghai Major 2024
insani,76561198061423730,MIBR,24,5,15,14,58,1.6,75.0,98.583336,1.0,0.625,5.041667,2366,316,121,7,6,5,4,8,0,4,1,0,993a3866aec86821,Perfect World Shanghai Major 2024
b1t,76561198246607476,Natus Vincere,15,5,16,13,86,0.9375,70.833328,57.791668,0.625,0.666667,3.958333,1387,263,95,1,4,4,3,5,2,2,0,0,993a3866aec86821,Perfect World Shanghai Major 2024
iM,76561198050250233,Natus Vincere,19,6,15,12,63,1.266667,70.833328,72.125,0.791667,0.625,3.833333,1731,321,92,2,1,2,2,6,4,0,0,1,993a3866aec86821,Perfect World Shanghai Major 2024
w0nderful,76561199063068840,Natus Vincere,14,2,16,7,50,0.875,87.5,59.833332,0.583333,0.666667,3.791667,1436,170,91,3,2,2,4,13,1,0,0,0,993a3866aec86821,Perfect World Shanghai Major 2024
exit,76561198010496342,MIBR,12,4,20,7,58,0.6,62.5,54.375,0.5,0.833333,1.083333,1305,244,26,2,1,2,3,6,3,0,0,0,993a3866aec86821,Perfect World Shanghai Major 2024
drop,76561198388056582,MIBR,8,9,14,3,37,0.571429,83.333328,61.333332,0.333333,0.583333,15.833333,1472,369,380,2,2,2,5,6,1,0,0,0,993a3866aec86821,Perfect World Shanghai Major 2024
 saffee,76561197985565685,MIBR,19,11,11,5,26,1.727273,83.333328,79.958336,0.791667,0.458333,1.25,1919,252,30,1,0,4,4,6,3,1,1,0,993a3866aec86821,Perfect World Shanghai Major 2024
Lucaozy,76561198157388473,MIBR,12,6,14,3,25,0.857143,66.666672,64.541664,0.5,0.583333,6.125,1549,296,147,1,2,3,1,4,4,0,0,0,993a3866aec86821,Perfect World Shanghai Major 2024
Aleksib,76561198013243326,Natus Vincere,7,3,14,3,42,0.5,46.666668,82.866669,0.466667,0.933333,1.533333,1243,241,23,1,2,1,1,3,2,0,0,0,614394a2c0c3e48,Perfect World Shanghai Major 2024
sh1ro,76561198081484775,Team Spirit,14,4,4,8,57,3.5,100.0,88.0,0.933333,0.266667,3.866667,1320,173,58,1,0,0,2,4,5,0,0,0,614394a2c0c3e48,Perfect World Shanghai Major 2024
chopper,76561198045898864,Team Spirit,16,4,7,9,56,2.285714,100.0,107.666664,1.066667,0.466667,0.0,1615,165,0,3,1,2,5,5,4,1,0,0,614394a2c0c3e48,Perfect World Shanghai Major 2024
iM,76561198050250233,Natus Vincere,9,1,15,4,44,0.6,66.666672,72.800003,0.6,1.0,0.0,1092,201,0,2,1,2,2,7,1,0,0,0,614394a2c0c3e48,Perfect World Shanghai Major 2024
b1t,76561198246607476,Natus Vincere,2,2,15,0,0,0.133333,33.333336,43.133335,0.133333,1.0,0.0,647,129,0,1,3,0,2,2,0,0,0,0,614394a2c0c3e48,Perfect World Shanghai Major 2024
w0nderful,76561199063068840,Natus Vincere,3,1,14,0,0,0.214286,33.333336,46.733334,0.2,0.933333,1.2,701,68,18,0,1,2,1,3,0,0,0,0,614394a2c0c3e48,Perfect World Shanghai Major 2024
donk,76561198386265483,Team Spirit,16,7,7,11,68,2.285714,86.666664,110.066666,1.066667,0.466667,10.733334,1651,181,161,2,3,4,1,4,4,0,1,0,614394a2c0c3e48,Perfect World Shanghai Major 2024
magixx,76561199063238565,Team Spirit,11,2,8,9,81,1.375,100.0,69.466667,0.733333,0.533333,3.0,1042,100,45,2,1,2,3,9,1,0,0,0,614394a2c0c3e48,Perfect World Shanghai Major 2024
jL,76561198176878303,Natus Vincere,10,3,13,5,50,0.769231,60.000004,64.400002,0.666667,0.866667,0.2,966,146,3,2,2,2,2,5,1,1,0,0,614394a2c0c3e48,Perfect World Shanghai Major 2024
zont1x,76561198995880877,Team Spirit,14,6,5,3,21,2.8,86.666664,109.933334,0.933333,0.333333,6.066667,1649,323,91,1,1,5,3,5,3,1,0,0,614394a2c0c3e48,Perfect World Shanghai Major 2024
broky,76561198201620490,FaZe Clan,14,6,16,9,64,0.875,61.904762,81.904762,0.666667,0.761905,7.952381,1720,234,167,0,1,3,3,4,3,0,1,0,25f8330ee031d4c5,Perfect World Shanghai Major 2024
sh1ro,76561198081484775,Team Spirit,12,2,9,5,41,1.333333,71.428574,52.333332,0.571429,0.428571,1.952381,1099,197,41,0,1,4,1,10,1,0,0,0,25f8330ee031d4c5,Perfect World Shanghai Major 2024
zont1x,76561198995880877,Team Spirit,12,2,13,5,41,0.923077,66.666672,65.095238,0.571429,0.619048,0.238095,1367,138,5,1,2,4,0,8,2,0,0,0,25f8330ee031d4c5,Perfect World Shanghai Major 2024
donk,76561198386265483,Team Spirit,20,7,14,13,65,1.428571,85.714287,112.761902,0.952381,0.666667,5.619048,2368,245,118,5,4,3,7,9,1,3,0,0,25f8330ee031d4c5,Perfect World Shanghai Major 2024
rain,76561197997351207,FaZe Clan,16,3,17,12,75,0.941176,66.666672,82.285713,0.761905,0.809524,2.809524,1728,321,59,3,4,2,3,7,3,1,0,0,25f8330ee031d4c5,Perfect World Shanghai Major 2024
chopper,76561198045898864,Team Spirit,14,5,13,9,64,1.076923,85.714287,78.047623,0.666667,0.619048,0.142857,1639,241,3,0,1,0,6,4,5,0,0,0,25f8330ee031d4c5,Perfect World Shanghai Major 2024
 karrigan,76561197989430253,FaZe Clan,10,2,16,5,50,0.625,57.14286,52.57143,0.47619,0.761905,6.0,1104,213,126,1,3,5,1,5,1,1,0,0,25f8330ee031d4c5,Perfect World Shanghai Major 2024
magixx,76561199063238565,Team Spirit,25,2,10,14,56,2.5,76.190475,115.238098,1.190476,0.47619,7.142857,2420,338,150,6,1,5,3,11,1,4,0,0,25f8330ee031d4c5,Perfect World Shanghai Major 2024
ropz,76561197991272318,FaZe Clan,12,4,17,6,50,0.705882,66.666672,64.571426,0.571429,0.809524,2.238095,1356,197,47,3,1,1,2,10,1,0,0,0,25f8330ee031d4c5,Perfect World Shanghai Major 2024
frozen,76561198068422762,FaZe Clan,7,5,17,5,71,0.411765,61.904762,50.904762,0.333333,0.809524,1.904762,1069,132,40,2,3,2,5,5,1,0,0,0,25f8330ee031d4c5,Perfect World Shanghai Major 2024
sh1ro,76561198081484775,Team Spirit,4,6,15,1,25,0.266667,68.421051,46.052631,0.210526,0.789474,1.526316,875,214,29,0,1,1,5,4,0,0,0,0,ae8acf53d96c9a40,Perfect World Shanghai Major 2024
broky,76561198201620490,FaZe Clan,13,6,11,6,46,1.181818,78.947372,71.368423,0.684211,0.578947,2.578947,1356,217,49,0,2,2,4,5,4,0,0,0,ae8acf53d96c9a40,Perfect World Shanghai Major 2024
magixx,76561199063238565,Team Spirit,21,3,15,10,47,1.4,68.421051,109.157898,1.105263,0.789474,3.842105,2074,254,73,3,0,4,1,4,6,2,0,0,ae8acf53d96c9a40,Perfect World Shanghai Major 2024
zont1x,76561198995880877,Team Spirit,6,6,16,3,50,0.375,84.210526,43.789474,0.315789,0.842105,3.842105,832,147,73,2,4,1,5,6,0,0,0,0,ae8acf53d96c9a40,Perfect World Shanghai Major 2024
ropz,76561197991272318,FaZe Clan,25,4,11,14,56,2.272727,84.210526,107.631577,1.315789,0.578947,0.0,2045,314,0,4,1,5,4,5,7,2,0,0,ae8acf53d96c9a40,Perfect World Shanghai Major 2024
frozen,76561198068422762,FaZe Clan,17,12,14,8,47,1.214286,89.473686,123.421051,0.894737,0.736842,9.894737,2345,442,188,5,2,4,4,10,1,2,0,0,ae8acf53d96c9a40,Perfect World Shanghai Major 2024
 karrigan,76561197989430253,FaZe Clan,6,5,11,2,33,0.545455,78.947372,42.842106,0.315789,0.578947,4.210526,814,140,80,0,2,2,2,2,2,0,0,0,ae8acf53d96c9a40,Perfect World Shanghai Major 2024
rain,76561197997351207,FaZe Clan,15,6,12,6,40,1.25,73.684212,77.947365,0.789474,0.631579,1.631579,1481,251,31,2,1,1,2,8,2,1,0,0,ae8acf53d96c9a40,Perfect World Shanghai Major 2024
donk,76561198386265483,Team Spirit,19,3,16,13,68,1.1875,68.421051,99.526314,1.0,0.842105,3.052632,1891,266,58,2,3,9,4,3,4,1,0,1,ae8acf53d96c9a40,Perfect World Shanghai Major 2024
chopper,76561198045898864,Team Spirit,7,7,16,6,85,0.4375,47.368423,56.421051,0.368421,0.842105,2.052632,1072,161,39,1,3,1,1,1,3,0,0,0,ae8acf53d96c9a40,Perfect World Shanghai Major 2024
donk,76561198386265483,Team Spirit,30,5,14,20,66,2.142857,83.333328,117.375,1.25,0.583333,1.875,2817,372,45,8,1,4,3,7,4,5,0,0,7ae9740a4a1599be,Perfect World Shanghai Major 2024
sh1ro,76561198081484775,Team Spirit,15,4,11,4,26,1.363636,75.0,77.0,0.625,0.458333,6.916667,1848,225,166,1,1,4,2,6,3,1,0,0,7ae9740a4a1599be,Perfect World Shanghai Major 2024
zont1x,76561198995880877,Team Spirit,16,3,16,7,43,1.0,79.166672,64.541664,0.666667,0.666667,4.75,1549,294,114,1,1,2,4,9,2,1,0,0,7ae9740a4a1599be,Perfect World Shanghai Major 2024
frozen,76561198068422762,FaZe Clan,12,5,19,5,41,0.631579,62.5,70.583336,0.5,0.791667,2.083333,1694,207,50,3,2,5,4,4,4,0,0,0,7ae9740a4a1599be,Perfect World Shanghai Major 2024
broky,76561198201620490,FaZe Clan,18,3,16,8,44,1.125,62.5,74.541664,0.75,0.666667,0.0,1789,231,0,0,0,5,3,6,3,2,0,0,7ae9740a4a1599be,Perfect World Shanghai Major 2024
 karrigan,76561197989430253,FaZe Clan,10,5,21,5,50,0.47619,62.5,54.208332,0.416667,0.875,0.0,1301,183,0,4,6,3,6,6,2,0,0,0,7ae9740a4a1599be,Perfect World Shanghai Major 2024
magixx,76561199063238565,Team Spirit,22,4,14,11,50,1.571429,83.333328,101.625,0.916667,0.583333,4.291667,2439,288,103,2,1,4,6,11,2,1,1,0,7ae9740a4a1599be,Perfect World Shanghai Major 2024
ropz,76561197991272318,FaZe Clan,16,5,16,5,31,1.0,66.666672,67.0,0.666667,0.666667,1.458333,1608,173,35,3,1,4,2,4,3,2,0,0,7ae9740a4a1599be,Perfect World Shanghai Major 2024
chopper,76561198045898864,Team Spirit,6,7,17,5,83,0.352941,70.833328,43.083332,0.25,0.708333,5.958333,1034,187,143,1,7,2,3,4,1,0,0,0,7ae9740a4a1599be,Perfect World Shanghai Major 2024
rain,76561197997351207,FaZe Clan,16,8,17,10,62,0.941176,75.0,58.083332,0.666667,0.708333,6.125,1394,323,147,1,4,4,6,8,4,0,0,0,7ae9740a4a1599be,Perfect World Shanghai Major 2024
FalleN,76561197960690195,FURIA,12,6,7,5,41,1.714286,84.210526,65.578949,0.631579,0.368421,4.68421,1246,63,89,3,0,2,3,7,1,1,0,0,95cf3723443424db,Perfect World Shanghai Major 2024
donk,76561198386265483,Team Spirit,18,3,16,15,83,1.125,78.947372,106.210526,0.947368,0.842105,0.315789,2018,342,6,1,1,7,2,8,5,0,0,0,95cf3723443424db,Perfect World Shanghai Major 2024
yuurih,76561198164970560,FURIA,11,4,10,8,72,1.1,89.473686,73.631577,0.578947,0.526316,1.263158,1399,100,24,0,2,3,3,7,2,0,0,0,95cf3723443424db,Perfect World Shanghai Major 2024
sh1ro,76561198081484775,Team Spirit,10,0,13,3,30,0.769231,52.63158,47.894737,0.526316,0.684211,4.526316,910,151,86,1,3,3,2,4,3,0,0,0,95cf3723443424db,Perfect World Shanghai Major 2024
KSCERATO,76561198058500492,FURIA,17,7,10,7,41,1.7,73.684212,91.684212,0.894737,0.526316,9.842105,1742,265,187,3,0,2,0,5,3,2,0,0,95cf3723443424db,Perfect World Shanghai Major 2024
chelo,76561198067763828,FURIA,19,4,13,15,78,1.461538,78.947372,103.684212,1.0,0.684211,6.894737,1970,165,131,8,1,2,4,3,5,2,0,0,95cf3723443424db,Perfect World Shanghai Major 2024
skullz,76561198118646644,FURIA,16,3,10,8,50,1.6,84.210526,73.210526,0.842105,0.526316,1.842105,1391,195,35,1,1,5,4,7,3,1,0,0,95cf3723443424db,Perfect World Shanghai Major 2024
magixx,76561199063238565,Team Spirit,6,3,15,4,66,0.4,68.421051,52.0,0.315789,0.789474,0.157895,988,214,3,0,2,0,3,6,0,0,0,0,95cf3723443424db,Perfect World Shanghai Major 2024
zont1x,76561198995880877,Team Spirit,7,3,16,4,57,0.4375,57.894737,53.947369,0.368421,0.842105,4.052631,1025,159,77,1,4,0,3,7,0,0,0,0,95cf3723443424db,Perfect World Shanghai Major 2024
chopper,76561198045898864,Team Spirit,9,5,15,7,77,0.6,57.894737,51.578949,0.473684,0.789474,0.842105,980,256,16,1,5,1,3,3,3,0,0,0,95cf3723443424db,Perfect World Shanghai Major 2024
 degster,76561198799340122,HEROIC,22,5,21,8,36,1.047619,76.666664,65.73333,0.733333,0.7,0.466667,1972,205,14,3,0,7,6,14,1,2,0,0,823e1b1ec1f8acde,Perfect World Shanghai Major 2024
donk,76561198386265483,Team Spirit,32,11,23,20,62,1.391304,80.0,113.699997,1.066667,0.766667,5.1,3411,574,153,3,0,11,5,8,9,2,0,0,823e1b1ec1f8acde,Perfect World Shanghai Major 2024
chopper,76561198045898864,Team Spirit,14,10,21,10,71,0.666667,76.666664,56.0,0.466667,0.7,3.433333,1680,324,103,4,5,0,6,10,2,0,0,0,823e1b1ec1f8acde,Perfect World Shanghai Major 2024
sh1ro,76561198081484775,Team Spirit,20,3,20,7,35,1.0,76.666664,57.433334,0.666667,0.666667,3.266667,1723,268,98,0,1,4,6,10,5,0,0,0,823e1b1ec1f8acde,Perfect World Shanghai Major 2024
NertZ,76561198053126645,HEROIC,20,6,19,8,40,1.052632,70.0,84.0,0.666667,0.633333,4.466667,2520,412,134,2,4,4,5,7,5,1,0,0,823e1b1ec1f8acde,Perfect World Shanghai Major 2024
TeSeS,76561197996678278,HEROIC,15,10,23,9,60,0.652174,80.0,68.466667,0.5,0.766667,4.8,2054,486,144,3,3,3,5,11,2,0,0,0,823e1b1ec1f8acde,Perfect World Shanghai Major 2024
zont1x,76561198995880877,Team Spirit,22,8,22,7,31,1.0,76.666664,82.633331,0.733333,0.733333,1.933333,2479,465,58,4,5,6,6,8,4,2,0,0,823e1b1ec1f8acde,Perfect World Shanghai Major 2024
magixx,76561199063238565,Team Spirit,17,9,19,6,35,0.894737,76.666664,63.900002,0.566667,0.633333,2.5,1917,336,75,2,6,4,3,9,2,0,1,0,823e1b1ec1f8acde,Perfect World Shanghai Major 2024
kyxsan,76561198057282432,HEROIC,26,4,22,11,42,1.181818,93.333336,86.933334,0.866667,0.733333,2.366667,2608,496,71,5,3,5,7,14,5,1,0,0,823e1b1ec1f8acde,Perfect World Shanghai Major 2024
sjuush,76561198160709585,HEROIC,21,10,21,11,52,1.0,73.333336,80.76667,0.7,0.7,4.3,2423,538,129,4,3,7,4,8,2,3,0,0,823e1b1ec1f8acde,Perfect World Shanghai Major 2024
 degster,76561198799340122,HEROIC,13,4,12,5,38,1.083333,73.91304,55.47826,0.565217,0.521739,3.304348,1276,54,76,2,1,5,1,7,3,0,0,0,7251ef81f4d63579,Perfect World Shanghai Major 2024
magixx,76561199063238565,Team Spirit,11,5,15,5,45,0.733333,65.217392,54.391304,0.478261,0.652174,4.0,1251,180,92,0,3,6,3,4,2,1,0,0,7251ef81f4d63579,Perfect World Shanghai Major 2024
chopper,76561198045898864,Team Spirit,10,8,17,6,60,0.588235,69.565216,60.913044,0.434783,0.73913,3.130435,1401,242,72,2,5,2,7,5,1,1,0,0,7251ef81f4d63579,Perfect World Shanghai Major 2024
sh1ro,76561198081484775,Team Spirit,19,0,19,9,47,1.0,73.91304,73.304344,0.826087,0.826087,1.0,1686,242,23,1,4,6,6,8,4,1,0,0,7251ef81f4d63579,Perfect World Shanghai Major 2024
NertZ,76561198053126645,HEROIC,17,5,17,5,29,1.0,78.260872,78.521736,0.73913,0.73913,4.73913,1806,297,109,9,2,1,4,11,3,0,0,0,7251ef81f4d63579,Perfect World Shanghai Major 2024
sjuush,76561198160709585,HEROIC,12,5,16,9,75,0.75,65.217392,68.608696,0.521739,0.695652,0.347826,1578,239,8,3,1,1,4,5,2,1,0,0,7251ef81f4d63579,Perfect World Shanghai Major 2024
zont1x,76561198995880877,Team Spirit,12,9,16,5,41,0.75,73.91304,71.608696,0.521739,0.695652,8.043478,1647,240,185,1,2,5,4,7,1,1,0,0,7251ef81f4d63579,Perfect World Shanghai Major 2024
TeSeS,76561197996678278,HEROIC,18,10,15,12,66,1.2,82.608696,96.304344,0.782609,0.652174,6.913043,2215,369,159,2,1,5,5,8,5,0,0,0,7251ef81f4d63579,Perfect World Shanghai Major 2024
donk,76561198386265483,Team Spirit,25,2,16,12,48,1.5625,69.565216,109.95652,1.086957,0.695652,5.652174,2529,325,130,1,4,5,7,5,4,1,1,1,7251ef81f4d63579,Perfect World Shanghai Major 2024
kyxsan,76561198057282432,HEROIC,23,3,17,13,56,1.352941,82.608696,88.521736,1.0,0.73913,8.73913,2036,303,201,2,0,4,3,11,1,2,1,0,7251ef81f4d63579,Perfect World Shanghai Major 2024
kyxsan,76561198057282432,HEROIC,9,5,16,7,77,0.5625,70.0,66.699997,0.45,0.8,7.0,1334,262,140,2,1,3,5,9,0,0,0,0,cc72eab6abebddfb,Perfect World Shanghai Major 2024
sjuush,76561198160709585,HEROIC,10,4,15,6,60,0.666667,70.0,51.700001,0.5,0.75,0.0,1034,138,0,4,1,1,5,8,1,0,0,0,cc72eab6abebddfb,Perfect World Shanghai Major 2024
zont1x,76561198995880877,Team Spirit,11,7,8,5,45,1.375,85.0,62.849998,0.55,0.4,10.05,1257,260,201,2,1,5,1,7,2,0,0,0,cc72eab6abebddfb,Perfect World Shanghai Major 2024
chopper,76561198045898864,Team Spirit,9,11,15,6,66,0.6,75.0,69.050003,0.45,0.75,6.8,1381,152,136,1,3,2,6,9,0,0,0,0,cc72eab6abebddfb,Perfect World Shanghai Major 2024
donk,76561198386265483,Team Spirit,22,2,11,15,68,2.0,80.0,93.699997,1.1,0.55,1.6,1874,188,32,3,4,2,3,6,3,2,1,0,cc72eab6abebddfb,Perfect World Shanghai Major 2024
 degster,76561198799340122,HEROIC,14,4,13,5,35,1.076923,70.0,73.449997,0.7,0.65,0.0,1469,141,0,1,1,5,0,6,1,2,0,0,cc72eab6abebddfb,Perfect World Shanghai Major 2024
sh1ro,76561198081484775,Team Spirit,19,3,5,6,31,3.8,85.0,91.050003,0.95,0.25,4.65,1821,125,93,3,0,3,0,7,3,2,0,0,cc72eab6abebddfb,Perfect World Shanghai Major 2024
magixx,76561199063238565,Team Spirit,12,5,9,6,50,1.333333,65.0,73.5,0.6,0.45,4.35,1470,220,87,3,0,0,2,6,3,0,0,0,cc72eab6abebddfb,Perfect World Shanghai Major 2024
NertZ,76561198053126645,HEROIC,7,3,14,3,42,0.5,60.000004,39.150002,0.35,0.7,0.0,783,98,0,1,6,1,4,2,1,1,0,0,cc72eab6abebddfb,Perfect World Shanghai Major 2024
TeSeS,76561197996678278,HEROIC,8,2,15,6,75,0.533333,55.0,49.049999,0.4,0.75,3.45,981,197,69,0,3,4,1,4,0,0,1,0,cc72eab6abebddfb,Perfect World Shanghai Major 2024
 NAF-FLY,76561198001151695,Team Liquid,14,5,14,5,35,1.0,72.727272,83.409088,0.636364,0.636364,7.454545,1835,265,164,0,2,2,3,5,3,1,0,0,d62ae962a7eb3c3b,Perfect World Shanghai Major 2024
sh1ro,76561198081484775,Team Spirit,12,3,8,2,16,1.5,86.36364,61.31818,0.545455,0.363636,1.772727,1349,133,39,1,0,5,3,5,2,1,0,0,d62ae962a7eb3c3b,Perfect World Shanghai Major 2024
jks,76561197977105184,Team Liquid,10,7,15,5,50,0.666667,86.36364,61.18182,0.454545,0.681818,13.909091,1346,412,306,0,3,3,3,3,2,1,0,0,d62ae962a7eb3c3b,Perfect World Shanghai Major 2024
magixx,76561199063238565,Team Spirit,10,9,14,5,50,0.714286,81.818184,65.681816,0.454545,0.636364,9.863636,1445,353,217,3,0,2,5,8,1,0,0,0,d62ae962a7eb3c3b,Perfect World Shanghai Major 2024
YEKINDAR,76561198134401925,Team Liquid,14,3,16,7,50,0.875,86.36364,65.954544,0.636364,0.727273,1.545455,1451,270,34,5,6,3,6,5,3,1,0,0,d62ae962a7eb3c3b,Perfect World Shanghai Major 2024
Twistzz,76561198016255205,Team Liquid,9,5,15,2,22,0.6,72.727272,51.863636,0.409091,0.681818,2.636364,1141,238,58,0,3,4,6,4,1,1,0,0,d62ae962a7eb3c3b,Perfect World Shanghai Major 2024
donk,76561198386265483,Team Spirit,24,7,13,12,50,1.846154,81.818184,108.818184,1.090909,0.590909,8.318182,2394,427,183,5,1,4,4,5,3,1,0,2,d62ae962a7eb3c3b,Perfect World Shanghai Major 2024
zont1x,76561198995880877,Team Spirit,16,4,11,7,43,1.454545,77.272728,57.409092,0.727273,0.5,6.772727,1263,302,149,4,1,5,2,7,3,1,0,0,d62ae962a7eb3c3b,Perfect World Shanghai Major 2024
ultimate,76561198283989223,Team Liquid,16,2,11,7,43,1.454545,77.272728,78.63636,0.727273,0.5,1.0,1730,199,22,1,2,5,3,2,4,2,0,0,d62ae962a7eb3c3b,Perfect World Shanghai Major 2024
chopper,76561198045898864,Team Spirit,9,10,17,2,22,0.529412,72.727272,58.954544,0.409091,0.772727,5.636364,1297,311,124,3,4,0,4,3,3,0,0,0,d62ae962a7eb3c3b,Perfect World Shanghai Major 2024
magixx,76561199063238565,Team Spirit,14,4,14,6,42,1.0,66.666672,62.75,0.583333,0.583333,3.75,1506,247,90,2,5,2,1,3,4,1,0,0,8855159dbc2f9b32,Perfect World Shanghai Major 2024
zont1x,76561198995880877,Team Spirit,14,3,12,7,50,1.166667,75.0,60.0,0.583333,0.5,5.416667,1440,323,130,1,0,4,3,9,1,1,0,0,8855159dbc2f9b32,Perfect World Shanghai Major 2024
ultimate,76561198283989223,Team Liquid,9,3,21,2,22,0.428571,50.0,39.958332,0.375,0.875,2.333333,959,47,56,5,2,1,4,5,2,0,0,0,8855159dbc2f9b32,Perfect World Shanghai Major 2024
donk,76561198386265483,Team Spirit,23,6,11,12,52,2.090909,91.666672,100.208336,0.958333,0.458333,3.875,2405,257,93,3,2,2,2,10,3,1,1,0,8855159dbc2f9b32,Perfect World Shanghai Major 2024
sh1ro,76561198081484775,Team Spirit,19,6,12,10,52,1.583333,83.333328,82.458336,0.791667,0.5,6.708333,1979,124,161,3,2,1,1,10,3,1,0,0,8855159dbc2f9b32,Perfect World Shanghai Major 2024
Twistzz,76561198016255205,Team Liquid,20,6,14,9,45,1.428571,75.0,82.583336,0.833333,0.583333,5.666667,1982,304,136,0,0,7,3,5,4,1,1,0,8855159dbc2f9b32,Perfect World Shanghai Major 2024
