steamid,name,player_side,equipment_value,type,round,match_checksum,tournament
76561199063238565,magixx,Counter Terrorist,5350,full,32,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198386265483,donk,Counter Terrorist,5800,full,32,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198246607476,b1t,Terrorist,5000,full,32,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561199063068840,w0nderful,Terrorist,5000,full,32,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198081484775,sh1ro,Counter Terrorist,6750,full,33,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198176878303,jL,Terrorist,5800,full,33,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198050250233,iM,Terrorist,5100,full,33,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198013243326,Aleksib,Terrorist,5100,full,33,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198386265483,donk,Counter Terrorist,5400,full,33,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561199063068840,w0nderful,Terrorist,5000,full,33,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198045898864,chopper,Counter Terrorist,5500,full,33,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198995880877,zont1x,Counter Terrorist,5900,full,33,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561199063238565,magixx,Counter Terrorist,2600,force-buy,33,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198246607476,b1t,Terrorist,5000,full,33,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198013243326,Aleksib,Counter Terrorist,5400,full,34,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561199063238565,magixx,Terrorist,5100,full,34,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198386265483,donk,Terrorist,5100,full,34,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561199063068840,w0nderful,Counter Terrorist,7200,full,34,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198081484775,sh1ro,Terrorist,6850,full,34,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198045898864,chopper,Terrorist,5000,full,34,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198995880877,zont1x,Terrorist,5000,full,34,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198246607476,b1t,Counter Terrorist,5900,full,34,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198176878303,jL,Counter Terrorist,5900,full,34,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198050250233,iM,Counter Terrorist,5800,full,34,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198081484775,sh1ro,Terrorist,7050,full,35,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198013243326,Aleksib,Counter Terrorist,5800,full,35,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561199063238565,magixx,Terrorist,5300,full,35,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198386265483,donk,Terrorist,5100,full,35,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198176878303,jL,Counter Terrorist,5150,full,35,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198045898864,chopper,Terrorist,5000,full,35,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198995880877,zont1x,Terrorist,5000,full,35,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198050250233,iM,Counter Terrorist,5900,full,35,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198246607476,b1t,Counter Terrorist,5700,full,35,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561199063068840,w0nderful,Counter Terrorist,6800,full,35,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198045898864,chopper,Terrorist,5000,full,36,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198013243326,Aleksib,Counter Terrorist,5800,full,36,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561199063068840,w0nderful,Counter Terrorist,7550,full,36,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198081484775,sh1ro,Terrorist,7350,full,36,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198176878303,jL,Counter Terrorist,6600,full,36,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198995880877,zont1x,Terrorist,5100,full,36,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198050250233,iM,Counter Terrorist,5900,full,36,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561199063238565,magixx,Terrorist,5400,full,36,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198386265483,donk,Terrorist,5000,full,36,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198246607476,b1t,Counter Terrorist,5900,full,36,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198013243326,Aleksib,Counter Terrorist,5400,full,37,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198246607476,b1t,Counter Terrorist,5500,full,37,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561199063068840,w0nderful,Counter Terrorist,7200,full,37,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198176878303,jL,Counter Terrorist,5150,full,37,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198045898864,chopper,Terrorist,5000,full,37,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198050250233,iM,Counter Terrorist,5800,full,37,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561199063238565,magixx,Terrorist,5000,full,37,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198386265483,donk,Terrorist,5100,full,37,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198081484775,sh1ro,Terrorist,7050,full,37,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198995880877,zont1x,Terrorist,5000,full,37,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198050250233,iM,Counter Terrorist,5800,full,38,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198013243326,Aleksib,Counter Terrorist,5800,full,38,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561199063068840,w0nderful,Counter Terrorist,6900,full,38,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198081484775,sh1ro,Terrorist,7050,full,38,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198045898864,chopper,Terrorist,5000,full,38,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198995880877,zont1x,Terrorist,5100,full,38,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561199063238565,magixx,Terrorist,5100,full,38,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198386265483,donk,Terrorist,5100,full,38,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198246607476,b1t,Counter Terrorist,5500,full,38,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198176878303,jL,Counter Terrorist,5150,full,38,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561199063238565,magixx,Terrorist,5400,full,39,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198386265483,donk,Terrorist,5100,full,39,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198176878303,jL,Counter Terrorist,6400,full,39,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198045898864,chopper,Terrorist,5000,full,39,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198995880877,zont1x,Terrorist,5000,full,39,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198013243326,Aleksib,Counter Terrorist,5800,full,39,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198246607476,b1t,Counter Terrorist,5200,full,39,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561199063068840,w0nderful,Counter Terrorist,7650,full,39,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198081484775,sh1ro,Terrorist,5000,full,39,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198050250233,iM,Counter Terrorist,5400,full,39,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198081484775,sh1ro,Counter Terrorist,6800,full,40,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198013243326,Aleksib,Terrorist,5100,full,40,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561199063238565,magixx,Counter Terrorist,5450,full,40,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561199063068840,w0nderful,Terrorist,4700,full,40,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198176878303,jL,Terrorist,5100,full,40,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198045898864,chopper,Counter Terrorist,5400,full,40,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198995880877,zont1x,Counter Terrorist,5800,full,40,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198050250233,iM,Terrorist,5100,full,40,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198386265483,donk,Counter Terrorist,5800,full,40,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198246607476,b1t,Terrorist,5000,full,40,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198246607476,b1t,Terrorist,5100,full,41,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198176878303,jL,Terrorist,5100,full,41,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198995880877,zont1x,Counter Terrorist,5600,full,41,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198013243326,Aleksib,Terrorist,5000,full,41,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561199063238565,magixx,Counter Terrorist,5700,full,41,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198386265483,donk,Counter Terrorist,5600,full,41,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561199063068840,w0nderful,Terrorist,5000,full,41,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198081484775,sh1ro,Counter Terrorist,7850,full,41,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198045898864,chopper,Counter Terrorist,5600,full,41,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198050250233,iM,Terrorist,5100,full,41,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198176878303,jL,Terrorist,5100,full,42,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198045898864,chopper,Counter Terrorist,5800,full,42,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198013243326,Aleksib,Terrorist,5100,full,42,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561199063238565,magixx,Counter Terrorist,6100,full,42,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198081484775,sh1ro,Counter Terrorist,4300,semi,42,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198995880877,zont1x,Counter Terrorist,5900,full,42,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561198386265483,donk,Counter Terrorist,5800,full,42,cf562d2195118fe,BLAST Bounty 2025 Season 1 Finals
76561199063238565,magixx,Counter Terrorist,1000,pistol,1,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198309839541,SunPayus,Terrorist,850,pistol,1,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198995880877,zont1x,Counter Terrorist,850,pistol,1,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198104626893,LNZ,Terrorist,900,pistol,1,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198165452027,maden,Terrorist,850,pistol,1,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198045898864,chopper,Counter Terrorist,400,pistol,1,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198081484775,sh1ro,Counter Terrorist,1250,pistol,1,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198386265483,donk,Counter Terrorist,850,pistol,1,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198178209109,xfl0ud,Terrorist,850,pistol,1,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561199137143905,yxngstxr,Terrorist,850,pistol,1,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198178209109,xfl0ud,Terrorist,2300,semi,2,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198104626893,LNZ,Terrorist,2750,force-buy,2,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561199063238565,magixx,Counter Terrorist,3550,semi,2,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198165452027,maden,Terrorist,3000,force-buy,2,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198309839541,SunPayus,Terrorist,2650,semi,2,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198081484775,sh1ro,Counter Terrorist,4800,full,2,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198386265483,donk,Counter Terrorist,4350,semi,2,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198995880877,zont1x,Counter Terrorist,4150,semi,2,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561199137143905,yxngstxr,Terrorist,2550,semi,2,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198045898864,chopper,Counter Terrorist,4050,semi,2,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198081484775,sh1ro,Counter Terrorist,2950,semi,3,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198386265483,donk,Counter Terrorist,4500,full,3,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561199137143905,yxngstxr,Terrorist,3350,semi,3,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198104626893,LNZ,Terrorist,3350,semi,3,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198165452027,maden,Terrorist,4200,full,3,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198995880877,zont1x,Counter Terrorist,3150,force-buy,3,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198178209109,xfl0ud,Terrorist,3950,semi,3,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561199063238565,magixx,Counter Terrorist,1450,force-buy,3,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198045898864,chopper,Counter Terrorist,1600,force-buy,3,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198309839541,SunPayus,Terrorist,4350,full,3,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198081484775,sh1ro,Counter Terrorist,600,eco,4,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198995880877,zont1x,Counter Terrorist,200,eco,4,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561199137143905,yxngstxr,Terrorist,5200,full,4,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198104626893,LNZ,Terrorist,5000,full,4,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198165452027,maden,Terrorist,4200,full,4,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198045898864,chopper,Counter Terrorist,2650,semi,4,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198309839541,SunPayus,Terrorist,4350,full,4,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198386265483,donk,Counter Terrorist,1150,semi,4,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198178209109,xfl0ud,Terrorist,3750,semi,4,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561199063238565,magixx,Counter Terrorist,2600,semi,4,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561199137143905,yxngstxr,Terrorist,5200,full,5,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198104626893,LNZ,Terrorist,4800,full,5,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561199063238565,magixx,Counter Terrorist,3750,force-buy,5,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198165452027,maden,Terrorist,4200,full,5,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198309839541,SunPayus,Terrorist,4350,full,5,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198081484775,sh1ro,Counter Terrorist,6200,full,5,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198386265483,donk,Counter Terrorist,5800,full,5,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198178209109,xfl0ud,Terrorist,5100,full,5,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198045898864,chopper,Counter Terrorist,3550,semi,5,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198995880877,zont1x,Counter Terrorist,4550,full,5,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198386265483,donk,Counter Terrorist,5600,full,6,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198178209109,xfl0ud,Terrorist,5000,full,6,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198165452027,maden,Terrorist,5100,full,6,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198045898864,chopper,Counter Terrorist,2950,force-buy,6,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198081484775,sh1ro,Counter Terrorist,5600,full,6,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198995880877,zont1x,Counter Terrorist,3450,force-buy,6,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561199137143905,yxngstxr,Terrorist,5000,full,6,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198104626893,LNZ,Terrorist,3350,semi,6,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561199063238565,magixx,Counter Terrorist,4250,force-buy,6,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198309839541,SunPayus,Terrorist,5000,full,6,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198178209109,xfl0ud,Terrorist,5100,full,7,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561199137143905,yxngstxr,Terrorist,5000,full,7,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561199063238565,magixx,Counter Terrorist,800,eco,7,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198045898864,chopper,Counter Terrorist,1450,semi,7,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198309839541,SunPayus,Terrorist,7350,full,7,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198386265483,donk,Counter Terrorist,1350,force-buy,7,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198995880877,zont1x,Counter Terrorist,2400,semi,7,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198104626893,LNZ,Terrorist,5000,full,7,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198165452027,maden,Terrorist,5100,full,7,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198081484775,sh1ro,Counter Terrorist,5600,full,7,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561199063238565,magixx,Counter Terrorist,5300,full,8,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198165452027,maden,Terrorist,5100,full,8,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198045898864,chopper,Counter Terrorist,5500,full,8,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198386265483,donk,Counter Terrorist,6100,full,8,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198995880877,zont1x,Counter Terrorist,5800,full,8,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198104626893,LNZ,Terrorist,5000,full,8,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198309839541,SunPayus,Terrorist,7350,full,8,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198081484775,sh1ro,Counter Terrorist,7250,full,8,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198178209109,xfl0ud,Terrorist,5100,full,8,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561199137143905,yxngstxr,Terrorist,5000,full,8,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561199137143905,yxngstxr,Terrorist,5000,full,9,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198309839541,SunPayus,Terrorist,7050,full,9,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198081484775,sh1ro,Counter Terrorist,6950,full,9,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198386265483,donk,Counter Terrorist,4600,full,9,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198104626893,LNZ,Terrorist,5000,full,9,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561199063238565,magixx,Counter Terrorist,6100,full,9,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198165452027,maden,Terrorist,5100,full,9,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198045898864,chopper,Counter Terrorist,5050,full,9,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198995880877,zont1x,Counter Terrorist,5400,full,9,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198178209109,xfl0ud,Terrorist,5100,full,9,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198165452027,maden,Terrorist,5100,full,10,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198309839541,SunPayus,Terrorist,7050,full,10,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198386265483,donk,Counter Terrorist,4100,force-buy,10,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198995880877,zont1x,Counter Terrorist,5800,full,10,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198178209109,xfl0ud,Terrorist,5100,full,10,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561199137143905,yxngstxr,Terrorist,5000,full,10,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198104626893,LNZ,Terrorist,5000,full,10,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561199063238565,magixx,Counter Terrorist,2600,semi,10,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
76561198045898864,chopper,Counter Terrorist,4750,full,10,6ff36ec1a9149902,BLAST Bounty 2025 Season 1 Finals
