name,steamid,team_name,kills,assists,deaths,headshots,hs_%,kd,kast,avg_damages_per_round,avg_kills_per_round,avg_death_per_round,utility_damage_per_round,health_damage,armor_damage,utility_damage,first_kill,first_death,trade_kill,trade_death,1k,2k,3k,4k,5k,match_checksum,tournament
ag1l,76561198186878873,SAW,5,1,5,2,40,1.0,87.5,83.0,0.625,0.625,13.125,664,66,105,0,1,2,2,3,1,0,0,0,dbddb4f7c8f66c15,IEM Katowice 2025 Play-in
PR,76561198310561479,GamerLegion,3,3,5,1,33,0.6,75.0,55.5,0.375,0.625,1.0,444,84,8,1,1,1,0,3,0,0,0,0,dbddb4f7c8f66c15,IEM Katowice 2025 Play-in
Shr,76561198026724513,SAW,6,1,5,4,66,1.2,87.5,66.125,0.75,0.625,0.0,529,51,0,2,1,2,3,3,0,1,0,0,dbddb4f7c8f66c15,IEM Katowice 2025 Play-in
Tauson,76561198316706174,GamerLegion,8,3,10,6,75,0.8,64.285713,73.5,0.571429,0.714286,3.285714,1029,142,46,1,2,1,1,4,2,0,0,0,524c22e996af05d8,IEM Katowice 2025 Play-in
story,76561198065448360,SAW,13,2,8,4,30,1.625,85.714287,92.14286,0.928571,0.571429,3.857143,1290,141,54,5,1,0,1,6,2,1,0,0,524c22e996af05d8,IEM Katowice 2025 Play-in
PR,76561198310561479,GamerLegion,7,2,13,5,71,0.538462,57.14286,54.285713,0.5,0.928571,0.214286,760,80,3,0,1,1,3,2,1,1,0,0,524c22e996af05d8,IEM Katowice 2025 Play-in
Shr,76561198026724513,SAW,8,8,9,3,37,0.888889,92.85714,89.64286,0.571429,0.642857,4.071429,1255,158,57,1,0,2,2,5,0,1,0,0,524c22e996af05d8,IEM Katowice 2025 Play-in
ztr,76561199009468655,GamerLegion,9,4,8,3,33,1.125,78.571426,67.5,0.642857,0.571429,3.0,945,106,42,0,1,3,3,3,3,0,0,0,524c22e996af05d8,IEM Katowice 2025 Play-in
roman ,76561197994395491,SAW,9,2,12,7,77,0.75,64.285713,79.928574,0.642857,0.857143,0.0,1119,158,0,2,1,1,2,6,0,1,0,0,524c22e996af05d8,IEM Katowice 2025 Play-in
MUTiRiS,76561197997981170,SAW,12,0,7,5,41,1.714286,71.428574,67.64286,0.857143,0.5,3.0,947,110,42,1,1,4,1,3,1,1,1,0,524c22e996af05d8,IEM Katowice 2025 Play-in
REZ,76561198034172415,GamerLegion,11,2,10,7,63,1.1,64.285713,78.785713,0.785714,0.714286,2.357143,1103,190,33,1,5,3,1,3,1,2,0,0,524c22e996af05d8,IEM Katowice 2025 Play-in
ag1l,76561198186878873,SAW,10,2,10,7,70,1.0,71.428574,73.214287,0.714286,0.714286,0.0,1025,225,0,1,1,1,2,6,2,0,0,0,524c22e996af05d8,IEM Katowice 2025 Play-in
sl3nd,76561198098071693,GamerLegion,11,2,11,4,36,1.0,85.714287,81.785713,0.785714,0.785714,1.0,1145,85,14,2,1,3,4,7,2,0,0,0,524c22e996af05d8,IEM Katowice 2025 Play-in
PR,76561198310561479,Team B,17,6,14,8,47,1.214286,72.727272,93.818184,0.772727,0.636364,3.909091,2064,390,86,0,0,3,5,4,2,3,0,0,21e8fb23cd6fbd3c,IEM Katowice 2025 Play-in
REZ,76561198034172415,Team B,17,7,17,12,70,1.0,81.818184,89.227272,0.772727,0.772727,5.454545,1963,380,120,6,2,2,6,5,3,2,0,0,21e8fb23cd6fbd3c,IEM Katowice 2025 Play-in
Shr,76561198026724513,Team A,13,5,18,7,53,0.722222,68.181816,69.0,0.590909,0.818182,0.5,1518,212,11,3,4,3,3,8,1,1,0,0,21e8fb23cd6fbd3c,IEM Katowice 2025 Play-in
Tauson,76561198316706174,Team B,8,8,14,5,62,0.571429,77.272728,51.727272,0.363636,0.636364,7.590909,1138,286,167,2,5,4,4,4,2,0,0,0,21e8fb23cd6fbd3c,IEM Katowice 2025 Play-in
story,76561198065448360,Team A,18,4,18,8,44,1.0,68.181816,80.954544,0.818182,0.818182,3.227273,1781,195,71,2,3,2,4,4,4,2,0,0,21e8fb23cd6fbd3c,IEM Katowice 2025 Play-in
ztr,76561199009468655,Team B,18,3,12,7,38,1.5,77.272728,76.5,0.818182,0.545455,7.863636,1683,320,173,3,1,7,4,3,3,3,0,0,21e8fb23cd6fbd3c,IEM Katowice 2025 Play-in
MUTiRiS,76561197997981170,Team A,13,7,14,5,38,0.928571,81.818184,74.13636,0.590909,0.636364,7.818182,1631,178,172,0,2,1,3,5,2,0,1,0,21e8fb23cd6fbd3c,IEM Katowice 2025 Play-in
roman ,76561197994395491,Team A,8,2,14,3,37,0.571429,59.090908,49.863636,0.363636,0.636364,10.045455,1097,281,221,1,4,4,1,2,2,1,0,0,21e8fb23cd6fbd3c,IEM Katowice 2025 Play-in
sl3nd,76561198098071693,Team B,18,5,13,4,22,1.384615,90.909096,74.681816,0.818182,0.590909,1.5,1643,172,33,3,0,4,5,7,4,1,0,0,21e8fb23cd6fbd3c,IEM Katowice 2025 Play-in
ag1l,76561198186878873,Team A,17,4,15,8,47,1.133333,77.272728,81.772728,0.772727,0.681818,1.272727,1799,248,28,2,1,2,3,5,3,2,0,0,21e8fb23cd6fbd3c,IEM Katowice 2025 Play-in
FL4MUS,76561198014259134,Team A,16,3,11,5,31,1.454545,82.352943,78.470589,0.941176,0.647059,5.647059,1334,165,96,2,1,6,3,4,2,1,0,1,5bf3360f6d134a54,IEM Katowice 2025 Play-in
Lucaozy,76561198157388473,Team B,6,2,15,4,66,0.4,35.294117,53.588234,0.352941,0.882353,0.705882,911,64,12,1,2,2,1,2,0,0,1,0,5bf3360f6d134a54,IEM Katowice 2025 Play-in
FL1T,76561197995817501,Team A,13,8,9,5,38,1.444444,82.352943,83.705879,0.764706,0.529412,5.235294,1423,199,89,1,1,3,3,4,3,1,0,0,5bf3360f6d134a54,IEM Katowice 2025 Play-in
drop,76561198388056582,Team B,8,1,15,2,25,0.533333,41.176472,36.705883,0.470588,0.882353,1.529412,624,103,26,0,2,2,2,2,1,0,1,0,5bf3360f6d134a54,IEM Katowice 2025 Play-in
electronic,76561198044045107,Team A,18,5,10,10,55,1.8,94.117645,109.058823,1.058824,0.588235,8.705882,1854,397,148,4,3,2,6,4,1,0,3,0,5bf3360f6d134a54,IEM Katowice 2025 Play-in
insani,76561198061423730,Team B,9,4,16,7,77,0.5625,47.058823,67.176468,0.529412,0.941176,0.235294,1142,187,4,4,5,1,0,5,2,0,0,0,5bf3360f6d134a54,IEM Katowice 2025 Play-in
fame,76561198080114546,Team A,13,6,8,12,92,1.625,82.352943,97.058823,0.764706,0.470588,1.647059,1650,275,28,3,0,2,2,5,4,0,0,0,5bf3360f6d134a54,IEM Katowice 2025 Play-in
saffee,76561197985565685,Team B,14,3,13,6,42,1.076923,70.588234,88.0,0.823529,0.764706,0.588235,1496,226,10,1,1,3,2,6,2,0,1,0,5bf3360f6d134a54,IEM Katowice 2025 Play-in
exit,76561198010496342,Team B,8,6,13,6,75,0.615385,82.352943,71.411766,0.470588,0.764706,2.705882,1214,197,46,0,1,0,5,4,2,0,0,0,5bf3360f6d134a54,IEM Katowice 2025 Play-in
ICY,76561198055109028,Team A,12,4,7,6,50,1.714286,94.117645,76.235291,0.705882,0.411765,0.882353,1296,150,15,1,1,4,4,6,3,0,0,0,5bf3360f6d134a54,IEM Katowice 2025 Play-in
electronic,76561198044045107,Team A,16,12,16,10,62,1.0,73.91304,98.739128,0.695652,0.695652,1.217391,2271,400,28,3,4,5,4,3,2,3,0,0,7daded92331b1937,IEM Katowice 2025 Play-in
drop,76561198388056582,Team B,13,3,18,6,46,0.722222,69.565216,67.434784,0.565217,0.782609,2.956522,1551,210,68,3,4,3,6,6,2,1,0,0,7daded92331b1937,IEM Katowice 2025 Play-in
insani,76561198061423730,Team B,12,7,18,9,75,0.666667,56.521736,72.434784,0.521739,0.782609,4.173913,1666,270,96,0,4,1,3,5,2,1,0,0,7daded92331b1937,IEM Katowice 2025 Play-in
saffee,76561197985565685,Team B,11,2,17,1,9,0.647059,65.217392,36.869564,0.478261,0.73913,2.043478,848,75,47,2,2,3,2,6,1,1,0,0,7daded92331b1937,IEM Katowice 2025 Play-in
FL4MUS,76561198014259134,Team A,17,4,13,7,41,1.307692,65.217392,61.347828,0.73913,0.565217,3.826087,1411,290,88,1,4,4,5,3,4,2,0,0,7daded92331b1937,IEM Katowice 2025 Play-in
Lucaozy,76561198157388473,Team B,14,5,17,8,57,0.823529,73.91304,60.695652,0.608696,0.73913,0.217391,1396,194,5,2,2,3,3,5,3,1,0,0,7daded92331b1937,IEM Katowice 2025 Play-in
FL1T,76561197995817501,Team A,21,6,15,11,52,1.4,82.608696,94.782608,0.913043,0.652174,3.956522,2180,391,91,3,2,5,6,5,6,0,1,0,7daded92331b1937,IEM Katowice 2025 Play-in
exit,76561198010496342,Team B,14,4,15,8,57,0.933333,73.91304,74.739128,0.608696,0.652174,5.913043,1719,223,136,4,0,4,2,8,3,0,0,0,7daded92331b1937,IEM Katowice 2025 Play-in
ICY,76561198055109028,Team A,14,2,7,7,50,2.0,91.304352,55.173912,0.608696,0.304348,4.521739,1269,132,104,1,0,3,3,6,1,2,0,0,7daded92331b1937,IEM Katowice 2025 Play-in
fame,76561198080114546,Team A,17,8,13,9,52,1.307692,86.95652,78.95652,0.73913,0.565217,0.217391,1816,206,5,4,1,3,5,8,3,1,0,0,7daded92331b1937,IEM Katowice 2025 Play-in
dav1deuS,76561198120491311,Team A,23,5,14,12,52,1.642857,80.952385,113.238098,1.095238,0.666667,2.047619,2378,335,43,4,1,4,4,5,6,2,0,0,ef753259c87d4591,IEM Katowice 2025 Play-in
electronic,76561198044045107,Team B,12,4,16,7,58,0.75,71.428574,58.619049,0.571429,0.761905,1.666667,1231,274,35,0,4,4,3,5,2,1,0,0,ef753259c87d4591,IEM Katowice 2025 Play-in
FL4MUS,76561198014259134,Team B,14,4,18,11,78,0.777778,61.904762,76.095238,0.666667,0.857143,0.809524,1598,274,17,2,4,3,3,3,4,1,0,0,ef753259c87d4591,IEM Katowice 2025 Play-in
snow,76561198377335846,Team A,13,3,12,6,46,1.083333,71.428574,67.380951,0.619048,0.571429,2.619048,1415,249,55,3,4,3,3,5,4,0,0,0,ef753259c87d4591,IEM Katowice 2025 Play-in
nqz,76561198350342505,Team A,13,3,11,2,15,1.181818,76.190475,52.809525,0.619048,0.52381,2.142857,1109,128,45,1,1,2,2,7,3,0,0,0,ef753259c87d4591,IEM Katowice 2025 Play-in
FL1T,76561197995817501,Team B,16,3,16,10,62,1.0,71.428574,85.333336,0.761905,0.761905,6.095238,1792,240,128,1,3,4,5,7,0,3,0,0,ef753259c87d4591,IEM Katowice 2025 Play-in
kauez,76561198385657675,Team A,14,7,13,7,50,1.076923,80.952385,84.476189,0.666667,0.619048,4.571429,1774,227,96,2,0,1,2,7,2,1,0,0,ef753259c87d4591,IEM Katowice 2025 Play-in
fame,76561198080114546,Team B,8,4,16,3,37,0.5,71.428574,46.0,0.380952,0.761905,2.571429,966,151,54,1,2,3,6,5,0,1,0,0,ef753259c87d4591,IEM Katowice 2025 Play-in
ICY,76561198055109028,Team B,12,6,14,3,25,0.857143,66.666672,66.380951,0.571429,0.666667,0.047619,1394,195,1,3,1,5,3,8,2,0,0,0,ef753259c87d4591,IEM Katowice 2025 Play-in
biguzera,76561198015308884,Team A,17,5,12,14,82,1.416667,85.714287,88.047623,0.809524,0.571429,2.952381,1849,303,62,4,1,4,3,7,5,0,0,0,ef753259c87d4591,IEM Katowice 2025 Play-in
ICY,76561198055109028,Team A,8,3,11,3,37,0.727273,66.666672,62.799999,0.533333,0.733333,0.533333,942,141,8,0,0,6,1,4,2,0,0,0,2d16c1abd0c120e1,IEM Katowice 2025 Play-in
nqz,76561198350342505,Team B,12,3,5,5,41,2.4,93.333336,82.73333,0.8,0.333333,0.0,1241,52,0,0,0,2,2,5,2,1,0,0,2d16c1abd0c120e1,IEM Katowice 2025 Play-in
fame,76561198080114546,Team A,6,3,15,2,33,0.4,66.666672,44.400002,0.4,1.0,2.2,666,134,33,1,3,1,5,4,1,0,0,0,2d16c1abd0c120e1,IEM Katowice 2025 Play-in
biguzera,76561198015308884,Team B,12,4,10,8,66,1.2,80.0,82.866669,0.8,0.666667,6.8,1243,115,102,3,2,2,0,8,2,0,0,0,2d16c1abd0c120e1,IEM Katowice 2025 Play-in
FL1T,76561197995817501,Team A,11,4,13,4,36,0.846154,86.666664,65.73333,0.733333,0.866667,4.6,986,233,69,3,0,2,5,6,1,1,0,0,2d16c1abd0c120e1,IEM Katowice 2025 Play-in
snow,76561198377335846,Team B,19,3,5,12,63,3.8,80.0,103.666664,1.266667,0.333333,0.6,1555,287,9,0,1,3,1,8,1,3,0,0,2d16c1abd0c120e1,IEM Katowice 2025 Play-in
dav1deuS,76561198120491311,Team B,12,9,13,10,83,0.923077,100.0,113.666664,0.8,0.866667,8.066667,1705,150,121,3,3,3,4,5,2,1,0,0,2d16c1abd0c120e1,IEM Katowice 2025 Play-in
kauez,76561198385657675,Team B,9,2,8,5,55,1.125,86.666664,54.0,0.6,0.533333,1.266667,810,121,19,1,2,1,4,4,1,1,0,0,2d16c1abd0c120e1,IEM Katowice 2025 Play-in
electronic,76561198044045107,Team A,10,3,13,5,50,0.769231,66.666672,80.533333,0.666667,0.866667,9.066667,1208,219,136,1,1,3,2,4,3,0,0,0,2d16c1abd0c120e1,IEM Katowice 2025 Play-in
FL4MUS,76561198014259134,Team A,6,5,12,4,66,0.5,73.333336,56.133335,0.4,0.8,0.933333,842,211,14,3,3,1,2,4,1,0,0,0,2d16c1abd0c120e1,IEM Katowice 2025 Play-in
fame,76561198080114546,Team A,22,4,7,12,54,3.142857,94.117645,127.294121,1.294118,0.411765,8.352942,2164,343,142,1,0,5,3,5,5,1,1,0,4190a28a28d8d8a7,IEM Katowice 2025 Play-in
ag1l,76561198186878873,Team B,9,3,14,8,88,0.642857,64.705887,60.705883,0.529412,0.823529,3.352941,1032,183,57,0,1,1,2,5,2,0,0,0,4190a28a28d8d8a7,IEM Katowice 2025 Play-in
ICY,76561198055109028,Team A,10,5,7,6,60,1.428571,82.352943,67.235291,0.588235,0.411765,2.823529,1143,158,48,2,2,3,2,6,2,0,0,0,4190a28a28d8d8a7,IEM Katowice 2025 Play-in
MUTiRiS,76561197997981170,Team B,9,3,13,6,66,0.692308,58.823532,42.176472,0.529412,0.764706,6.294117,717,251,107,1,2,3,2,5,2,0,0,0,4190a28a28d8d8a7,IEM Katowice 2025 Play-in
FL4MUS,76561198014259134,Team A,8,4,10,8,100,0.8,82.352943,57.764706,0.470588,0.588235,0.705882,982,95,12,1,4,2,4,1,2,1,0,0,4190a28a28d8d8a7,IEM Katowice 2025 Play-in
electronic,76561198044045107,Team A,13,9,12,8,61,1.083333,88.235298,89.0,0.764706,0.705882,15.235294,1513,283,259,4,1,2,6,5,4,0,0,0,4190a28a28d8d8a7,IEM Katowice 2025 Play-in
story,76561198065448360,Team B,5,0,14,2,40,0.357143,47.058823,35.941177,0.294118,0.823529,0.294118,611,16,5,3,3,0,3,5,0,0,0,0,4190a28a28d8d8a7,IEM Katowice 2025 Play-in
roman ,76561197994395491,Team B,9,5,14,6,66,0.642857,64.705887,63.411766,0.529412,0.823529,0.0,1078,161,0,1,2,4,2,5,2,0,0,0,4190a28a28d8d8a7,IEM Katowice 2025 Play-in
Shr,76561198026724513,Team B,12,3,15,5,41,0.8,58.823532,86.705879,0.705882,0.882353,0.0,1474,165,0,3,1,0,1,8,2,0,0,0,4190a28a28d8d8a7,IEM Katowice 2025 Play-in
FL1T,76561197995817501,Team A,17,2,8,8,47,2.125,82.352943,95.529411,1.0,0.470588,8.941176,1624,275,152,1,1,3,0,6,2,1,1,0,4190a28a28d8d8a7,IEM Katowice 2025 Play-in
Shr,76561198026724513,Team B,7,1,15,4,57,0.466667,50.0,51.0,0.4375,0.9375,2.3125,816,95,37,2,5,2,1,3,2,0,0,0,615da7d45a1425e8,IEM Katowice 2025 Play-in
MUTiRiS,76561197997981170,Team B,10,4,14,7,70,0.714286,68.75,65.3125,0.625,0.875,6.375,1045,250,102,1,1,1,2,6,2,0,0,0,615da7d45a1425e8,IEM Katowice 2025 Play-in
ICY,76561198055109028,Team A,14,2,7,6,42,2.0,87.5,71.5,0.875,0.4375,2.3125,1144,139,37,1,1,2,3,8,1,0,1,0,615da7d45a1425e8,IEM Katowice 2025 Play-in
FL1T,76561197995817501,Team A,16,6,8,9,56,2.0,87.5,101.375,1.0,0.5,13.3125,1622,330,213,2,0,3,1,3,5,1,0,0,615da7d45a1425e8,IEM Katowice 2025 Play-in
fame,76561198080114546,Team A,15,4,7,9,60,2.142857,81.25,90.125,0.9375,0.4375,7.1875,1442,313,115,1,1,4,1,3,3,2,0,0,615da7d45a1425e8,IEM Katowice 2025 Play-in
roman ,76561197994395491,Team B,10,6,14,5,50,0.714286,75.0,80.8125,0.625,0.875,12.625,1293,337,202,1,2,3,4,2,2,0,1,0,615da7d45a1425e8,IEM Katowice 2025 Play-in
electronic,76561198044045107,Team A,14,10,8,5,35,1.75,93.75,104.3125,0.875,0.5,2.9375,1669,350,47,2,1,1,3,6,1,2,0,0,615da7d45a1425e8,IEM Katowice 2025 Play-in
FL4MUS,76561198014259134,Team A,10,8,10,6,60,1.0,100.0,77.5,0.625,0.625,0.0,1240,188,0,6,1,0,3,8,1,0,0,0,615da7d45a1425e8,IEM Katowice 2025 Play-in
ag1l,76561198186878873,Team B,8,3,12,6,75,0.666667,81.25,74.4375,0.5,0.75,8.375,1191,209,134,0,2,3,3,4,2,0,0,0,615da7d45a1425e8,IEM Katowice 2025 Play-in
story,76561198065448360,Team B,5,0,14,1,20,0.357143,37.5,36.0,0.3125,0.875,0.0,576,91,0,0,2,2,2,3,1,0,0,0,615da7d45a1425e8,IEM Katowice 2025 Play-in
Sonic,76561197975129851,Team A,12,7,7,5,41,1.714286,82.352943,77.529411,0.705882,0.411765,9.647058,1318,238,164,3,1,1,1,8,2,0,0,0,eadba096300e07f7,IEM Katowice 2025 Play-in
susp,76561198342718168,Team A,15,2,7,5,33,2.142857,70.588234,88.529411,0.882353,0.411765,1.529412,1505,222,26,3,0,4,1,1,3,0,2,0,eadba096300e07f7,IEM Katowice 2025 Play-in
Krimbo,76561198170631091,Team B,5,2,13,2,40,0.384615,64.705887,37.470589,0.294118,0.764706,6.117647,637,126,104,0,2,0,5,5,0,0,0,0,eadba096300e07f7,IEM Katowice 2025 Play-in
JBa,76561198184153575,Team A,21,2,10,12,57,2.1,76.470589,105.882355,1.235294,0.588235,8.882353,1800,348,151,1,2,3,4,3,2,3,0,1,eadba096300e07f7,IEM Katowice 2025 Play-in
JDC,76561198078771373,Team B,10,2,13,6,60,0.769231,70.588234,71.0,0.588235,0.764706,10.941176,1207,148,186,3,6,0,6,2,4,0,0,0,eadba096300e07f7,IEM Katowice 2025 Play-in
stanislaw,76561197981849043,Team A,11,7,9,6,54,1.222222,82.352943,79.352943,0.647059,0.529412,0.117647,1349,277,2,2,1,1,2,5,3,0,0,0,eadba096300e07f7,IEM Katowice 2025 Play-in
phzy,76561198408199043,Team A,8,4,11,4,50,0.727273,64.705887,73.764709,0.470588,0.647059,1.176471,1254,87,20,3,1,1,2,4,2,0,0,0,eadba096300e07f7,IEM Katowice 2025 Play-in
hyped,76561198139604328,Team B,10,2,13,5,50,0.769231,70.588234,62.588234,0.588235,0.764706,2.764706,1064,99,47,0,0,7,1,5,1,1,0,0,eadba096300e07f7,IEM Katowice 2025 Play-in
kyuubii,76561198144926364,Team B,10,5,14,3,30,0.714286,76.470589,65.470589,0.588235,0.823529,14.235294,1113,221,242,1,3,4,4,6,2,0,0,0,eadba096300e07f7,IEM Katowice 2025 Play-in
tabseN,76561197961491680,Team B,9,7,14,5,55,0.642857,76.470589,68.470589,0.529412,0.823529,5.764706,1164,222,98,1,1,3,4,6,0,1,0,0,eadba096300e07f7,IEM Katowice 2025 Play-in
hyped,76561198139604328,Team B,19,2,19,5,26,1.0,65.517242,65.413795,0.655172,0.655172,7.37931,1897,109,214,4,4,3,5,6,3,1,1,0,b0a70b5c0e07178d,IEM Katowice 2025 Play-in
Krimbo,76561198170631091,Team B,14,8,19,6,42,0.736842,68.965515,65.758621,0.482759,0.655172,2.137931,1907,300,62,0,2,4,1,7,2,1,0,0,b0a70b5c0e07178d,IEM Katowice 2025 Play-in
JDC,76561198078771373,Team B,15,12,21,9,60,0.714286,72.413788,76.275864,0.517241,0.724138,12.75862,2212,417,370,2,5,2,5,11,2,0,0,0,b0a70b5c0e07178d,IEM Katowice 2025 Play-in
tabseN,76561197961491680,Team B,20,6,20,7,35,1.0,72.413788,77.241379,0.689655,0.689655,11.068966,2240,668,321,4,1,5,5,6,1,4,0,0,b0a70b5c0e07178d,IEM Katowice 2025 Play-in
stanislaw,76561197981849043,Team A,17,5,16,6,35,1.0625,79.310349,63.344826,0.586207,0.551724,1.103448,1837,432,32,2,4,4,4,10,2,1,0,0,b0a70b5c0e07178d,IEM Katowice 2025 Play-in
phzy,76561198408199043,Team A,17,4,14,3,17,1.214286,82.758621,59.0,0.586207,0.482759,6.241379,1711,251,181,0,1,4,2,9,4,0,0,0,b0a70b5c0e07178d,IEM Katowice 2025 Play-in
kyuubii,76561198144926364,Team B,16,5,22,6,37,0.727273,62.068962,59.655174,0.551724,0.758621,10.724138,1730,349,311,3,3,4,4,6,2,2,0,0,b0a70b5c0e07178d,IEM Katowice 2025 Play-in
JBa,76561198184153575,Team A,32,5,16,16,50,2.0,89.655174,104.793106,1.103448,0.551724,6.551724,3039,536,190,7,2,6,5,13,1,4,0,1,b0a70b5c0e07178d,IEM Katowice 2025 Play-in
Sonic,76561197975129851,Team A,16,9,19,8,50,0.842105,79.310349,68.862068,0.551724,0.655172,18.241379,1997,360,529,2,2,2,6,9,2,1,0,0,b0a70b5c0e07178d,IEM Katowice 2025 Play-in
susp,76561198342718168,Team A,19,10,19,8,42,1.0,86.206894,79.551727,0.655172,0.655172,9.655172,2307,422,280,4,4,5,8,6,5,1,0,0,b0a70b5c0e07178d,IEM Katowice 2025 Play-in
phzy,76561198408199043,Team B,16,1,8,2,12,2.0,88.235298,84.588234,0.941176,0.470588,3.117647,1438,114,53,3,1,2,3,5,4,1,0,0,967336fe72e43148,IEM Katowice 2025 Play-in
chelo,76561198067763828,Team A,5,6,13,2,40,0.384615,64.705887,67.411766,0.294118,0.764706,13.588235,1146,304,231,1,2,2,5,3,1,0,0,0,967336fe72e43148,IEM Katowice 2025 Play-in
JBa,76561198184153575,Team B,11,7,4,5,45,2.75,100.0,65.352943,0.647059,0.235294,6.470588,1111,129,110,0,0,4,3,7,2,0,0,0,967336fe72e43148,IEM Katowice 2025 Play-in
stanislaw,76561197981849043,Team B,8,1,12,5,62,0.666667,70.588234,41.058823,0.470588,0.705882,2.352941,698,71,40,0,3,0,2,8,0,0,0,0,967336fe72e43148,IEM Katowice 2025 Play-in
KSCERATO,76561198058500492,Team A,7,3,12,3,42,0.583333,70.588234,77.294121,0.411765,0.705882,5.882353,1314,321,100,2,3,0,2,2,1,1,0,0,967336fe72e43148,IEM Katowice 2025 Play-in
FalleN,76561197960690195,Team A,10,1,13,2,20,0.769231,64.705887,41.117645,0.588235,0.764706,0.058824,699,67,1,4,2,3,2,4,3,0,0,0,967336fe72e43148,IEM Katowice 2025 Play-in
Sonic,76561197975129851,Team B,12,3,11,9,75,1.090909,76.470589,81.705879,0.705882,0.647059,4.882353,1389,155,83,2,3,1,5,3,3,1,0,0,967336fe72e43148,IEM Katowice 2025 Play-in
Skullz,76561198118646644,Team A,8,1,11,4,50,0.727273,70.588234,59.176472,0.470588,0.647059,4.0,1006,263,68,0,1,5,2,4,2,0,0,0,967336fe72e43148,IEM Katowice 2025 Play-in
yuurih,76561198164970560,Team A,11,3,10,7,63,1.1,64.705887,77.117645,0.647059,0.588235,2.176471,1311,217,37,2,0,1,1,3,4,0,0,0,967336fe72e43148,IEM Katowice 2025 Play-in
susp,76561198342718168,Team B,12,7,6,7,58,2.0,94.117645,98.529411,0.705882,0.352941,9.941176,1675,281,169,3,2,4,1,10,1,0,0,0,967336fe72e43148,IEM Katowice 2025 Play-in
stanislaw,76561197981849043,Team A,9,4,15,7,77,0.6,77.777779,55.277779,0.5,0.833333,1.222222,995,243,22,2,4,1,3,7,1,0,0,0,4df19d8300502981,IEM Katowice 2025 Play-in
Sonic,76561197975129851,Team A,20,3,12,10,50,1.666667,66.666672,107.666664,1.111111,0.666667,4.388889,1938,443,79,1,3,5,1,7,0,3,1,0,4df19d8300502981,IEM Katowice 2025 Play-in
Skullz,76561198118646644,Team B,14,3,11,10,71,1.272727,88.888893,90.055557,0.777778,0.611111,4.888889,1621,138,88,2,0,2,4,8,3,0,0,0,4df19d8300502981,IEM Katowice 2025 Play-in
yuurih,76561198164970560,Team B,8,5,7,3,37,1.142857,88.888893,31.222221,0.444444,0.388889,0.5,562,121,9,0,0,3,2,6,1,0,0,0,4df19d8300502981,IEM Katowice 2025 Play-in
KSCERATO,76561198058500492,Team B,16,6,11,7,43,1.454545,83.333328,115.055557,0.888889,0.611111,6.888889,2071,374,124,3,1,3,1,7,3,1,0,0,4df19d8300502981,IEM Katowice 2025 Play-in
susp,76561198342718168,Team A,6,4,16,4,66,0.375,55.555557,49.0,0.333333,0.888889,2.611111,882,112,47,1,2,1,3,6,0,0,0,0,4df19d8300502981,IEM Katowice 2025 Play-in
JBa,76561198184153575,Team A,8,1,11,6,75,0.727273,72.222221,52.777779,0.444444,0.611111,2.722222,950,176,49,0,1,4,2,5,2,0,0,0,4df19d8300502981,IEM Katowice 2025 Play-in
chelo,76561198067763828,Team B,13,4,10,8,61,1.3,83.333328,82.111115,0.722222,0.555556,2.833333,1478,207,51,5,2,1,5,6,2,1,0,0,4df19d8300502981,IEM Katowice 2025 Play-in
FalleN,76561197960690195,Team B,14,4,9,4,28,1.555556,72.222221,82.888885,0.777778,0.5,0.444444,1492,45,8,3,2,2,0,1,5,1,0,0,4df19d8300502981,IEM Katowice 2025 Play-in
phzy,76561198408199043,Team A,4,2,12,4,100,0.333333,66.666672,22.944445,0.222222,0.666667,2.5,413,83,45,1,3,0,5,4,0,0,0,0,4df19d8300502981,IEM Katowice 2025 Play-in
susp,76561198342718168,Team A,17,12,23,13,76,0.73913,75.862068,85.965515,0.586207,0.793103,1.931034,2493,390,56,5,1,1,5,9,4,0,0,0,2691cc418a36940e,IEM Katowice 2025 Play-in
KSCERATO,76561198058500492,Team B,33,5,23,15,45,1.434783,72.413788,112.448273,1.137931,0.793103,4.310345,3261,546,125,6,3,4,8,5,7,2,2,0,2691cc418a36940e,IEM Katowice 2025 Play-in
yuurih,76561198164970560,Team B,15,11,20,6,40,0.75,72.413788,58.586208,0.517241,0.689655,3.172414,1699,352,92,1,1,6,2,5,5,0,0,0,2691cc418a36940e,IEM Katowice 2025 Play-in
JBa,76561198184153575,Team A,22,5,20,14,63,1.1,82.758621,73.137932,0.758621,0.689655,4.655172,2121,321,135,1,3,7,6,9,5,1,0,0,2691cc418a36940e,IEM Katowice 2025 Play-in
FalleN,76561197960690195,Team B,17,6,20,8,47,0.85,68.965515,56.758621,0.586207,0.689655,1.758621,1646,227,51,1,6,5,3,8,3,1,0,0,2691cc418a36940e,IEM Katowice 2025 Play-in
Skullz,76561198118646644,Team B,25,12,22,16,64,1.136364,79.310349,103.241379,0.862069,0.758621,6.724138,2994,558,195,3,1,4,10,7,3,4,0,0,2691cc418a36940e,IEM Katowice 2025 Play-in
Sonic,76561197975129851,Team A,23,6,21,12,52,1.095238,72.413788,77.862068,0.793103,0.724138,5.310345,2258,273,154,3,3,5,3,10,3,1,1,0,2691cc418a36940e,IEM Katowice 2025 Play-in
