frame,tick,round,opponents,player_side,won,steamid,name,survived,kill_count,checksum
178387,145868,16,1,3,0,76561198044118796,XANTARES,1,0,1223521aaa5d5286
216403,176948,19,3,2,0,76561198063336407,Spinx,0,0,1223521aaa5d5286
231192,188873,20,2,3,0,76561198083485506,woxic,0,1,1223521aaa5d5286
232092,189675,20,1,2,1,76561198063336407,Spinx,1,1,1223521aaa5d5286
239128,195390,21,5,3,0,76561198083485506,woxic,0,0,1223521aaa5d5286
257592,210566,22,3,3,0,76561198083485506,woxic,1,0,1223521aaa5d5286
266707,217999,23,2,3,0,76561198812513923,Wicadia,0,0,1223521aaa5d5286
10370,8077,1,4,2,0,76561198113666193,ZywOo,0,0,be1a4009167883ac
20271,15855,2,3,2,0,76561197973140692,mezii,0,0,be1a4009167883ac
30538,23996,3,5,2,0,76561197989744167,apEX,0,0,be1a4009167883ac
76436,60151,7,3,3,0,76561199063238565,magixx,1,0,be1a4009167883ac
89640,70852,8,2,3,0,76561198995880877,zont1x,0,0,be1a4009167883ac
112858,89125,10,2,2,1,76561197989744167,apEX,1,2,be1a4009167883ac
113049,89294,10,1,3,0,76561199063238565,magixx,0,0,be1a4009167883ac
130823,103104,12,2,3,0,76561198045898864,chopper,0,0,be1a4009167883ac
151100,119202,13,3,2,0,76561198045898864,chopper,0,2,be1a4009167883ac
156808,124327,13,1,3,1,76561197991272318,ropz,1,1,be1a4009167883ac
169090,134002,14,3,2,0,76561198081484775,sh1ro,0,0,be1a4009167883ac
180597,143047,15,3,2,0,76561198045898864,chopper,0,1,be1a4009167883ac
189945,149754,16,5,3,0,76561197991272318,ropz,0,0,be1a4009167883ac
197677,155759,17,4,3,0,76561197978835160,flameZ,0,1,be1a4009167883ac
207061,163234,18,4,3,0,76561197991272318,ropz,0,0,be1a4009167883ac
218294,171832,19,3,2,0,76561199063238565,magixx,0,0,be1a4009167883ac
11441,9493,1,2,3,0,76561199063238565,magixx,0,0,bf44fe4cddfa082f
19758,16046,2,2,2,0,76561197973140692,mezii,0,0,bf44fe4cddfa082f
26671,21348,3,2,2,1,76561197989744167,apEX,1,2,bf44fe4cddfa082f
26683,21360,3,1,3,0,76561198045898864,chopper,0,0,bf44fe4cddfa082f
35534,28425,4,5,2,0,76561197991272318,ropz,1,0,bf44fe4cddfa082f
50069,40455,5,4,2,0,76561198113666193,ZywOo,0,0,bf44fe4cddfa082f
56713,45832,6,4,2,0,76561197989744167,apEX,0,1,bf44fe4cddfa082f
69411,56232,7,2,2,1,76561197989744167,apEX,0,0,bf44fe4cddfa082f
77205,62192,8,4,2,0,76561197973140692,mezii,0,1,bf44fe4cddfa082f
90073,72921,9,3,2,0,76561198113666193,ZywOo,0,0,bf44fe4cddfa082f
99351,80429,10,4,2,0,76561198113666193,ZywOo,0,0,bf44fe4cddfa082f
110449,89142,11,3,2,0,76561197991272318,ropz,0,1,bf44fe4cddfa082f
121880,98330,12,2,2,0,76561197973140692,mezii,0,0,bf44fe4cddfa082f
144729,116891,13,2,3,0,76561197973140692,mezii,0,0,bf44fe4cddfa082f
145014,117143,13,1,2,1,76561198081484775,sh1ro,1,0,bf44fe4cddfa082f
155354,125566,14,3,3,0,76561197991272318,ropz,0,0,bf44fe4cddfa082f
163016,131587,15,5,3,0,76561197973140692,mezii,0,0,bf44fe4cddfa082f
170856,137753,16,4,2,0,76561198386265483,donk,1,0,bf44fe4cddfa082f
185194,149570,17,3,2,0,76561199063238565,magixx,1,0,bf44fe4cddfa082f
195506,157769,18,2,3,0,76561197978835160,flameZ,0,0,bf44fe4cddfa082f
5489,4912,1,3,3,0,76561198113666193,ZywOo,0,0,eb46e86a0c8ef344
20996,17903,3,4,2,0,76561198113666193,ZywOo,0,1,eb46e86a0c8ef344
26107,21812,4,3,2,0,76561197991272318,ropz,0,0,eb46e86a0c8ef344
34932,29046,5,4,2,0,76561197989744167,apEX,0,0,eb46e86a0c8ef344
42599,34989,6,3,2,1,76561197991272318,ropz,1,3,eb46e86a0c8ef344
43279,35601,6,1,3,0,76561198081484775,sh1ro,0,0,eb46e86a0c8ef344
51795,42250,7,2,2,0,76561198113666193,ZywOo,0,1,eb46e86a0c8ef344
53131,43443,7,1,3,1,76561198081484775,sh1ro,1,1,eb46e86a0c8ef344
67665,55602,8,3,3,0,76561198045898864,chopper,1,0,eb46e86a0c8ef344
98799,80214,11,4,3,0,76561198045898864,chopper,0,0,eb46e86a0c8ef344
107373,86926,12,3,3,0,76561198081484775,sh1ro,0,0,eb46e86a0c8ef344
118522,95548,13,2,2,1,76561198113666193,ZywOo,1,2,eb46e86a0c8ef344
118717,95721,13,1,3,0,76561199063238565,magixx,0,0,eb46e86a0c8ef344
125989,101292,14,2,2,0,76561198113666193,ZywOo,0,0,eb46e86a0c8ef344
146153,117552,15,2,3,0,76561197973140692,mezii,0,0,eb46e86a0c8ef344
164796,132515,17,3,3,0,76561197989744167,apEX,0,0,eb46e86a0c8ef344
174741,140429,18,2,3,0,76561198113666193,ZywOo,0,0,eb46e86a0c8ef344
187041,150297,19,3,2,0,76561198045898864,chopper,0,0,eb46e86a0c8ef344
193888,155519,20,5,2,0,76561198081484775,sh1ro,0,1,eb46e86a0c8ef344
202737,162515,21,3,2,0,76561198386265483,donk,0,1,eb46e86a0c8ef344
215759,172519,22,4,2,0,76561198081484775,sh1ro,0,1,eb46e86a0c8ef344
225134,179847,23,3,2,0,76561198386265483,donk,0,1,eb46e86a0c8ef344
250708,200084,25,2,2,0,76561199063238565,magixx,0,1,eb46e86a0c8ef344
251943,201196,25,1,3,1,76561198113666193,ZywOo,1,1,eb46e86a0c8ef344
31305,25457,2,2,2,1,76561197991272318,ropz,1,2,55c390b698a4903d
31511,25640,2,1,3,0,76561198355739212,torzsi,0,0,55c390b698a4903d
39674,32037,3,2,2,1,76561198113666193,ZywOo,1,2,55c390b698a4903d
39826,32172,3,1,3,0,76561198193174134,xertioN,0,0,55c390b698a4903d
78501,62719,6,2,2,1,76561198113666193,ZywOo,1,2,55c390b698a4903d
79037,63181,6,1,3,0,76561198355739212,torzsi,0,0,55c390b698a4903d
93024,73990,7,4,3,0,76561198138828475,Brollan,0,0,55c390b698a4903d
128986,102410,10,3,3,0,76561198138828475,Brollan,0,1,55c390b698a4903d
141140,112230,11,5,3,0,76561198063336407,Spinx,0,0,55c390b698a4903d
150198,119254,12,5,3,0,76561198855375325,Jimpphat,0,0,55c390b698a4903d
173075,138097,13,2,2,0,76561198138828475,Brollan,0,1,55c390b698a4903d
173347,138334,13,1,3,1,76561197989744167,apEX,1,1,55c390b698a4903d
10409,8523,1,3,2,0,76561198193174134,xertioN,0,0,33dbf3f93bf4615e
20301,16609,2,4,2,0,76561198063336407,Spinx,0,0,33dbf3f93bf4615e
41374,33576,4,3,3,0,76561197991272318,ropz,0,2,33dbf3f93bf4615e
41444,33640,4,1,2,1,76561198855375325,Jimpphat,1,1,33dbf3f93bf4615e
49612,40135,5,5,3,0,76561197978835160,flameZ,0,0,33dbf3f93bf4615e
59820,47959,6,5,3,0,76561197991272318,ropz,0,0,33dbf3f93bf4615e
72150,58081,7,3,3,0,76561197978835160,flameZ,1,0,33dbf3f93bf4615e
81813,65993,8,4,2,0,76561198193174134,xertioN,0,0,33dbf3f93bf4615e
89780,72161,9,3,3,0,76561198113666193,ZywOo,0,0,33dbf3f93bf4615e
102721,82677,10,4,3,0,76561197973140692,mezii,0,0,33dbf3f93bf4615e
113679,91687,11,4,3,0,76561198113666193,ZywOo,0,0,33dbf3f93bf4615e
129820,104522,12,3,3,0,76561197973140692,mezii,0,0,33dbf3f93bf4615e
154271,124007,13,2,3,0,76561198193174134,xertioN,0,1,33dbf3f93bf4615e
156073,125621,13,1,2,1,76561197991272318,ropz,1,1,33dbf3f93bf4615e
163896,131644,14,3,3,0,76561198063336407,Spinx,1,0,33dbf3f93bf4615e
173324,139232,15,4,3,0,76561198193174134,xertioN,0,0,33dbf3f93bf4615e
184982,148574,16,3,2,0,76561197991272318,ropz,0,1,33dbf3f93bf4615e
209559,167916,18,4,2,0,76561197978835160,flameZ,0,1,33dbf3f93bf4615e
219003,175470,19,3,3,0,76561198063336407,Spinx,1,0,33dbf3f93bf4615e
230696,184929,20,3,3,0,76561198193174134,xertioN,1,0,33dbf3f93bf4615e
241332,193722,21,4,3,0,76561198138828475,Brollan,0,0,33dbf3f93bf4615e
258899,207717,22,2,2,0,76561197973140692,mezii,0,0,33dbf3f93bf4615e
273081,218767,23,5,3,0,76561198855375325,Jimpphat,1,3,33dbf3f93bf4615e
283875,227447,24,4,2,0,76561197991272318,ropz,0,1,33dbf3f93bf4615e
10276,8408,1,5,2,0,76561197989744167,apEX,0,0,68c490ece276639a
14839,11852,2,5,2,0,76561197991272318,ropz,0,1,68c490ece276639a
21401,16892,3,3,3,0,76561198855375325,Jimpphat,1,0,68c490ece276639a
58656,47211,6,5,3,0,76561198063336407,Spinx,0,0,68c490ece276639a
69369,55734,7,3,2,0,76561197973140692,mezii,1,0,68c490ece276639a
96566,77455,9,3,2,0,76561198113666193,ZywOo,0,2,68c490ece276639a
97762,78515,9,1,3,1,76561198855375325,Jimpphat,1,1,68c490ece276639a
106970,85859,10,2,3,1,76561198855375325,Jimpphat,1,2,68c490ece276639a
107013,85898,10,1,2,0,76561197973140692,mezii,0,0,68c490ece276639a
119821,95872,11,3,3,0,76561198855375325,Jimpphat,0,0,68c490ece276639a
128304,102321,12,3,3,0,76561198855375325,Jimpphat,0,0,68c490ece276639a
152365,121973,13,4,3,0,76561197991272318,ropz,0,1,68c490ece276639a
203063,162885,17,3,2,0,76561198063336407,Spinx,1,0,68c490ece276639a
238729,191324,20,3,3,0,76561198113666193,ZywOo,0,0,68c490ece276639a
272757,217915,23,2,2,0,76561198355739212,torzsi,0,1,68c490ece276639a
273816,218812,23,1,3,1,76561197978835160,flameZ,1,1,68c490ece276639a
281785,224995,24,5,3,0,76561197978835160,flameZ,0,1,68c490ece276639a
11143,9414,1,3,3,0,76561197973140692,mezii,0,0,7ffc42f406328270
20018,16697,2,2,2,0,76561198855375325,Jimpphat,1,0,7ffc42f406328270
31564,26166,3,3,2,0,76561198138828475,Brollan,0,0,7ffc42f406328270
39525,32500,4,5,2,0,76561198355739212,torzsi,0,0,7ffc42f406328270
49329,40228,5,2,3,0,76561197989744167,apEX,0,1,7ffc42f406328270
49804,40647,5,1,2,1,76561198138828475,Brollan,1,1,7ffc42f406328270
62327,50562,6,4,2,0,76561198063336407,Spinx,1,0,7ffc42f406328270
72866,59225,7,4,2,0,76561198063336407,Spinx,0,0,7ffc42f406328270
76777,62099,8,4,3,0,76561198113666193,ZywOo,0,0,7ffc42f406328270
97491,78754,10,3,2,0,76561198855375325,Jimpphat,0,0,7ffc42f406328270
103461,83365,11,3,2,0,76561198355739212,torzsi,0,1,7ffc42f406328270
111158,89228,12,3,2,0,76561198193174134,xertioN,0,1,7ffc42f406328270
133113,107112,13,4,2,0,76561197989744167,apEX,0,0,7ffc42f406328270
139375,112062,14,5,2,0,76561197973140692,mezii,0,0,7ffc42f406328270
148973,119661,15,2,3,0,76561198138828475,Brollan,1,0,7ffc42f406328270
152354,122686,15,1,2,1,76561197978835160,flameZ,1,0,7ffc42f406328270
160750,129306,16,4,3,0,76561198855375325,Jimpphat,1,1,7ffc42f406328270
184754,148448,18,2,2,0,76561198113666193,ZywOo,0,0,7ffc42f406328270
197965,159313,19,3,2,0,76561197991272318,ropz,0,0,7ffc42f406328270
208061,167297,20,4,3,0,76561198193174134,xertioN,0,1,7ffc42f406328270
2753,2435,1,3,3,0,76561197978835160,flameZ,0,2,beedc8ad2a6b8261
2887,2554,1,1,2,1,76561198193174134,xertioN,1,1,beedc8ad2a6b8261
17742,14824,3,4,2,0,76561197973140692,mezii,0,1,beedc8ad2a6b8261
25170,20746,4,4,2,0,76561197978835160,flameZ,0,0,beedc8ad2a6b8261
43126,35730,6,2,2,0,76561197989744167,apEX,0,0,beedc8ad2a6b8261
56353,46124,7,5,3,0,76561198063336407,Spinx,0,2,beedc8ad2a6b8261
64749,52727,8,5,2,0,76561197989744167,apEX,0,0,beedc8ad2a6b8261
74067,59848,9,4,3,0,76561198355739212,torzsi,0,0,beedc8ad2a6b8261
85689,68962,10,3,3,0,76561198855375325,Jimpphat,1,0,beedc8ad2a6b8261
90429,72688,11,4,3,0,76561198355739212,torzsi,0,1,beedc8ad2a6b8261
100015,80403,12,2,2,0,76561197989744167,apEX,0,0,beedc8ad2a6b8261
123463,99233,14,4,3,0,76561198063336407,Spinx,0,1,beedc8ad2a6b8261
145543,117422,15,2,3,0,76561197991272318,ropz,1,2,beedc8ad2a6b8261
148917,120425,15,1,2,1,76561198138828475,Brollan,0,0,beedc8ad2a6b8261
159842,129246,16,3,2,0,76561198355739212,torzsi,0,0,beedc8ad2a6b8261
168467,136032,17,4,2,0,76561198355739212,torzsi,0,0,beedc8ad2a6b8261
176819,142522,18,5,2,0,76561198855375325,Jimpphat,0,0,beedc8ad2a6b8261
188879,152105,19,3,2,0,76561198855375325,Jimpphat,0,0,beedc8ad2a6b8261
201924,162181,20,3,2,0,76561198193174134,xertioN,1,0,beedc8ad2a6b8261
208967,167537,21,2,2,1,76561198855375325,Jimpphat,1,2,beedc8ad2a6b8261
209070,167627,21,1,3,0,76561197991272318,ropz,0,0,beedc8ad2a6b8261
223297,178468,22,4,2,0,76561198355739212,torzsi,0,1,beedc8ad2a6b8261
7292,5790,1,2,2,0,76561198081484775,SH1R0,0,0,8e69ec2778f53835
15744,9701,1,5,2,0,76561198045898864,chopper,0,0,e5ecb29205711e99
56555,35791,4,3,3,0,76561198355197522,Moseyuh,1,1,e5ecb29205711e99
85534,54197,6,3,3,0,76561198048266764,Attacker,0,0,e5ecb29205711e99
134418,85140,9,4,2,0,76561198386265483,donk,1,2,e5ecb29205711e99
150853,95554,10,2,2,0,76561198995880877,zont1x,0,0,e5ecb29205711e99
167535,105921,11,2,3,0,76561198108796479,Mercury,0,0,e5ecb29205711e99
199821,126053,12,4,2,0,76561198108796479,Mercury,0,2,e5ecb29205711e99
210623,133564,13,5,2,0,76561198355197522,Moseyuh,0,0,e5ecb29205711e99
224817,142511,14,2,2,1,76561198048266764,Attacker,1,2,e5ecb29205711e99
224833,142525,14,1,3,0,76561198081484775,SH1R0,0,0,e5ecb29205711e99
246275,156334,16,2,2,1,76561198364937038,JamYoung,1,2,e5ecb29205711e99
246304,156357,16,1,3,0,76561198995880877,zont1x,0,0,e5ecb29205711e99
259590,164924,17,4,3,0,76561198995880877,zont1x,1,0,e5ecb29205711e99
279610,177732,18,5,3,0,76561199063238565,magixx,0,0,e5ecb29205711e99
292534,185609,19,3,3,0,76561198386265483,donk,0,1,e5ecb29205711e99
305769,194324,20,5,3,0,76561198081484775,SH1R0,0,0,e5ecb29205711e99
324306,206037,21,3,2,0,76561198360407641,Jee,0,1,e5ecb29205711e99
351998,223638,23,5,2,0,76561198360407641,Jee,0,0,e5ecb29205711e99
9737,8093,1,5,3,0,76561198360407641,Jee,0,0,27228b2ea9f16a3b
40438,32528,4,2,3,0,76561198360407641,Jee,0,0,27228b2ea9f16a3b
51095,40568,5,4,3,0,76561198355197522,Moseyuh,0,1,27228b2ea9f16a3b
62109,49366,6,2,2,0,76561198081484775,SH1R0,1,1,27228b2ea9f16a3b
62839,50010,6,1,3,1,76561198108796479,Mercury,1,0,27228b2ea9f16a3b
71271,56553,7,2,2,0,76561198081484775,SH1R0,0,0,27228b2ea9f16a3b
78698,62338,8,3,3,0,76561198360407641,Jee,0,1,27228b2ea9f16a3b
104209,82712,10,3,2,0,76561198386265483,donk,0,1,27228b2ea9f16a3b
112104,88755,11,4,3,0,76561198108796479,Mercury,0,0,27228b2ea9f16a3b
128100,101211,12,3,2,0,76561198081484775,SH1R0,1,1,27228b2ea9f16a3b
152402,120325,13,2,2,0,76561198355197522,Moseyuh,0,0,27228b2ea9f16a3b
163427,129194,14,5,2,0,76561198355197522,Moseyuh,0,0,27228b2ea9f16a3b
174292,137763,15,2,3,0,76561199063238565,magixx,0,0,27228b2ea9f16a3b
180737,142593,16,4,2,0,76561198360407641,Jee,0,1,27228b2ea9f16a3b
192980,152072,17,4,2,0,76561198355197522,Moseyuh,0,1,27228b2ea9f16a3b
207430,163242,18,2,2,0,76561198360407641,Jee,0,0,27228b2ea9f16a3b
216132,169863,19,4,2,0,76561198360407641,Jee,0,0,27228b2ea9f16a3b
7720,6392,1,2,2,0,76561198113666193,ZywOo,0,0,6c6ef19118d5c60
40339,32087,4,4,3,0,76561198157388473,Lucaozy,1,0,6c6ef19118d5c60
49665,39264,5,2,2,0,76561198113666193,ZywOo,0,1,6c6ef19118d5c60
50152,39694,5,1,3,1,76561198010496342,exit,1,1,6c6ef19118d5c60
58076,45854,6,2,2,1,76561197978835160,flameZ,1,2,6c6ef19118d5c60
58138,45906,6,1,3,0,76561198855876580,brnz4n,0,0,6c6ef19118d5c60
66664,52700,7,4,3,0,76561198157388473,Lucaozy,0,0,6c6ef19118d5c60
73262,57765,8,3,2,0,76561197973140692,mezii,0,0,6c6ef19118d5c60
86719,68504,9,2,2,0,76561197973140692,mezii,0,1,6c6ef19118d5c60
87193,68914,9,1,3,1,76561197985565685,saffee,1,1,6c6ef19118d5c60
98455,77666,10,3,2,0,76561197973140692,mezii,0,1,6c6ef19118d5c60
110040,86843,11,3,2,0,76561198113666193,ZywOo,0,0,6c6ef19118d5c60
120005,94853,12,3,2,1,76561198113666193,ZywOo,1,3,6c6ef19118d5c60
120934,95656,12,1,3,0,76561198010496342,exit,0,0,6c6ef19118d5c60
151894,120581,13,3,2,0,76561198855876580,brnz4n,0,0,6c6ef19118d5c60
162019,128654,14,4,3,0,76561197991272318,ropz,0,0,6c6ef19118d5c60
174901,138898,15,3,3,0,76561197989744167,apEX,0,0,6c6ef19118d5c60
183401,145685,16,5,3,0,76561197991272318,ropz,1,2,6c6ef19118d5c60
200879,160358,17,2,3,0,76561197991272318,ropz,0,1,6c6ef19118d5c60
200992,160457,17,1,2,1,76561198157388473,Lucaozy,1,1,6c6ef19118d5c60
213833,170740,18,5,3,0,76561197989744167,apEX,0,1,6c6ef19118d5c60
221266,176491,19,5,3,0,76561197991272318,ropz,0,1,6c6ef19118d5c60
230099,183226,20,2,3,0,76561197978835160,flameZ,0,0,6c6ef19118d5c60
5649,4525,1,3,2,0,76561197991272318,ropz,0,1,316edd2c51fd0834
20307,15883,2,4,2,0,76561197989744167,apEX,0,0,316edd2c51fd0834
27804,21777,3,3,2,0,76561197989744167,apEX,0,1,316edd2c51fd0834
49054,38557,4,3,2,1,76561197991272318,ropz,1,3,316edd2c51fd0834
49453,38908,4,1,3,0,76561198855876580,brnz4n,0,0,316edd2c51fd0834
70360,55816,6,4,3,0,76561198010496342,exit,0,0,316edd2c51fd0834
81891,64935,7,4,3,0,76561198157388473,Lucaozy,0,2,316edd2c51fd0834
89745,70880,8,2,3,0,76561198855876580,brnz4n,0,0,316edd2c51fd0834
95598,75308,9,3,2,1,76561197989744167,apEX,1,3,316edd2c51fd0834
97146,76616,9,1,3,0,76561198157388473,Lucaozy,0,0,316edd2c51fd0834
106569,83865,10,4,3,0,76561198010496342,exit,0,0,316edd2c51fd0834
119868,94368,11,3,3,0,76561197985565685,saffee,1,1,316edd2c51fd0834
128653,101101,12,3,3,0,76561198157388473,Lucaozy,0,0,316edd2c51fd0834
153998,121654,13,5,2,0,76561197985565685,saffee,0,0,316edd2c51fd0834
163448,129227,14,5,2,0,76561198157388473,Lucaozy,0,1,316edd2c51fd0834
174110,137493,15,5,2,0,76561198855876580,brnz4n,1,0,316edd2c51fd0834
182379,143608,16,4,2,0,76561198010496342,exit,0,1,316edd2c51fd0834
3711,2830,1,2,3,0,76561197989744167,apEX,0,1,30baf904c1360d06
4719,3711,1,1,2,1,76561198157388473,Lucaozy,1,1,30baf904c1360d06
12856,10214,2,4,3,0,76561197991272318,ropz,0,0,30baf904c1360d06
20881,16485,3,3,3,0,76561197991272318,ropz,0,0,30baf904c1360d06
30888,24088,4,3,2,0,76561197985565685,saffee,0,2,30baf904c1360d06
32979,25925,4,1,3,1,76561197991272318,ropz,1,1,30baf904c1360d06
38691,30243,5,2,3,1,76561197991272318,ropz,1,2,30baf904c1360d06
40322,31676,5,1,2,0,76561198157388473,Lucaozy,0,0,30baf904c1360d06
48889,38155,6,4,2,0,76561198157388473,Lucaozy,0,0,30baf904c1360d06
58939,45941,7,3,3,0,76561197989744167,apEX,0,0,30baf904c1360d06
64249,49691,8,4,2,0,76561197985565685,saffee,0,0,30baf904c1360d06
80166,62834,9,3,2,0,76561198010496342,exit,0,1,30baf904c1360d06
88661,69504,10,2,3,0,76561197991272318,ropz,0,1,30baf904c1360d06
88697,69535,10,1,2,1,76561198061423730,insani,1,1,30baf904c1360d06
109056,85488,12,5,2,0,76561197985565685,saffee,0,1,30baf904c1360d06
136912,107930,13,2,2,1,76561198113666193,ZywOo,1,2,30baf904c1360d06
137862,108765,13,1,3,0,76561198010496342,exit,0,0,30baf904c1360d06
153968,121088,15,3,2,1,76561197989744167,apEX,1,3,30baf904c1360d06
160034,126412,15,1,3,0,76561198855876580,brnz4n,0,0,30baf904c1360d06
170539,134419,16,3,3,0,76561197985565685,saffee,0,1,30baf904c1360d06
174676,137447,17,5,3,0,76561198010496342,exit,0,0,30baf904c1360d06
181226,142314,18,5,3,0,76561198157388473,Lucaozy,0,1,30baf904c1360d06
192801,151234,19,3,3,0,76561198855876580,brnz4n,1,0,30baf904c1360d06
206633,162136,20,3,2,0,76561197989744167,apEX,0,2,30baf904c1360d06
207024,162477,20,1,3,1,76561197985565685,saffee,1,1,30baf904c1360d06
215087,168754,21,2,3,0,76561197985565685,saffee,0,1,30baf904c1360d06
216053,169601,21,1,2,1,76561198113666193,ZywOo,1,1,30baf904c1360d06
10870,6456,1,4,2,0,76561199009468655,ztr,1,0,5694d69a84d583a0
26874,15332,2,3,2,0,76561198316706174,Tauson,0,2,5694d69a84d583a0
27468,15739,2,1,3,1,76561199203563345,910-,1,1,5694d69a84d583a0
41359,23385,3,5,2,0,76561198098071693,sl3nd,0,0,5694d69a84d583a0
11612,5281,1,4,2,0,76561198098071693,sl3nd,0,0,f74e7f8800fba423
28376,13153,2,3,2,0,76561198034172415,REZ,1,0,f74e7f8800fba423
50749,24293,3,5,2,0,76561198310561479,PR,0,0,f74e7f8800fba423
65814,31538,4,2,3,0,76561198920720017,Senzu,1,0,f74e7f8800fba423
81114,38606,5,2,2,1,76561198034172415,REZ,1,2,f74e7f8800fba423
81721,38993,5,1,3,0,76561199203563345,910-,0,0,f74e7f8800fba423
120424,58108,7,4,2,0,76561198098071693,sl3nd,0,0,f74e7f8800fba423
139900,66888,8,3,2,1,76561198098071693,sl3nd,1,3,f74e7f8800fba423
141789,67993,8,1,3,0,76561199203563345,910-,0,0,f74e7f8800fba423
159711,76572,9,2,3,0,76561198966340160,Techno4K,0,0,f74e7f8800fba423
198380,96782,10,4,2,0,76561198920720017,Senzu,0,1,f74e7f8800fba423
217121,106191,11,5,2,0,76561198966340160,Techno4K,0,0,f74e7f8800fba423
251581,123058,13,3,3,0,76561199009468655,ztr,1,0,f74e7f8800fba423
266472,130282,14,2,2,0,76561198966340160,Techno4K,0,0,f74e7f8800fba423
321843,156285,17,5,3,0,76561199009468655,ztr,0,1,f74e7f8800fba423
333165,161236,18,4,3,0,76561198310561479,PR,0,0,f74e7f8800fba423
352994,170437,19,3,2,1,76561199203563345,910-,1,3,f74e7f8800fba423
353906,170997,19,1,3,0,76561198098071693,sl3nd,0,0,f74e7f8800fba423
5329,4428,1,2,2,0,76561198310561479,PR,0,0,aa6c8a1d9076bd8d
21553,17335,3,3,2,0,76561198098071693,sl3nd,0,1,aa6c8a1d9076bd8d
30013,23929,4,5,2,0,76561198034172415,REZ,0,0,aa6c8a1d9076bd8d
44440,35811,5,4,2,0,76561198316706174,Tauson,0,1,aa6c8a1d9076bd8d
55677,44786,6,2,2,0,76561198310561479,PR,0,0,aa6c8a1d9076bd8d
59952,47892,7,5,2,0,76561198098071693,sl3nd,0,0,aa6c8a1d9076bd8d
66458,52800,8,2,3,1,76561198838822582,Mzinho,1,2,aa6c8a1d9076bd8d
66977,53252,8,1,2,0,76561199009468655,ztr,0,0,aa6c8a1d9076bd8d
74846,59536,9,4,3,0,76561198966340160,Techno4K,1,2,aa6c8a1d9076bd8d
85360,67692,10,3,3,0,76561198920720017,Senzu,1,0,aa6c8a1d9076bd8d
99509,79451,11,2,2,0,76561198098071693,sl3nd,1,0,aa6c8a1d9076bd8d
108636,86771,12,3,3,0,76561198920720017,Senzu,0,0,aa6c8a1d9076bd8d
132631,106591,13,5,3,0,76561198098071693,sl3nd,0,0,aa6c8a1d9076bd8d
142155,114369,14,2,3,0,76561198310561479,PR,0,0,aa6c8a1d9076bd8d
149406,119788,15,2,2,0,76561198959824088,bLitz,1,1,aa6c8a1d9076bd8d
150311,120577,15,1,3,1,76561198310561479,PR,1,0,aa6c8a1d9076bd8d
158835,127272,16,3,2,0,76561198920720017,Senzu,0,1,aa6c8a1d9076bd8d
166050,133070,17,5,2,0,76561198959824088,bLitz,0,0,aa6c8a1d9076bd8d
178724,143026,18,2,2,0,76561198959824088,bLitz,0,0,aa6c8a1d9076bd8d
189077,151171,19,2,2,1,76561199203563345,910-,1,2,aa6c8a1d9076bd8d
189274,151346,19,1,3,0,76561198316706174,Tauson,0,0,aa6c8a1d9076bd8d
216425,172575,21,3,2,0,76561198838822582,Mzinho,0,0,aa6c8a1d9076bd8d
224689,179072,22,4,2,0,76561198838822582,Mzinho,0,0,aa6c8a1d9076bd8d
232208,185092,23,4,2,0,76561199203563345,910-,0,0,aa6c8a1d9076bd8d
243740,194080,24,4,2,0,76561198920720017,Senzu,0,3,aa6c8a1d9076bd8d
244746,194971,24,1,3,1,76561199009468655,ztr,1,1,aa6c8a1d9076bd8d
258158,205578,25,3,2,0,76561198959824088,bLitz,0,0,aa6c8a1d9076bd8d
272947,217027,26,2,3,0,76561198316706174,Tauson,0,0,aa6c8a1d9076bd8d
282811,224687,27,4,3,0,76561198310561479,PR,0,0,aa6c8a1d9076bd8d
293626,233428,28,3,2,0,76561198316706174,Tauson,0,1,aa6c8a1d9076bd8d
302803,240209,29,3,3,0,76561198920720017,Senzu,0,1,aa6c8a1d9076bd8d
311441,246517,30,4,2,0,76561199009468655,ztr,0,1,aa6c8a1d9076bd8d
18579,15599,2,3,2,0,76561198045739761,Maka,0,1,3f61224a33afc27d
29009,24057,3,4,2,0,76561198179538505,Graviti,0,1,3f61224a33afc27d
36788,30391,4,5,2,0,76561198045739761,Maka,0,0,3f61224a33afc27d
47531,39103,5,3,2,0,76561198013295375,bodyy,0,0,3f61224a33afc27d
59230,48452,6,3,3,0,76561198083485506,woxic,0,2,3f61224a33afc27d
59686,48851,6,1,2,1,76561198045739761,Maka,0,0,3f61224a33afc27d
116864,95250,11,4,2,0,76561198168198200,Ex3rcice,0,0,3f61224a33afc27d
124148,100951,12,3,2,0,76561198045739761,Maka,0,0,3f61224a33afc27d
147467,120449,13,3,2,0,76561197967432889,MAJ3R,0,0,3f61224a33afc27d
156386,127686,14,3,3,0,76561198168198200,Ex3rcice,0,1,3f61224a33afc27d
163731,133606,15,3,3,0,76561198013295375,bodyy,0,0,3f61224a33afc27d
171207,139730,16,5,3,0,76561198013295375,bodyy,0,0,3f61224a33afc27d
184131,150254,17,4,2,0,76561197967432889,MAJ3R,0,0,3f61224a33afc27d
194496,158580,18,4,2,0,76561198812513923,Wicadia,0,3,3f61224a33afc27d
195711,159624,18,1,3,1,76561198168198200,Ex3rcice,1,1,3f61224a33afc27d
205564,167409,19,4,2,0,76561198083485506,woxic,0,0,3f61224a33afc27d
